 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,Frame,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
1,Recording first line measurement in ... 1 seconds:z:4/18 t:1/95 - Mark_and_Find 001/mT8 control 2020,43.941052159,8223.686650029,1955.785689136,5582.656005859,5568.750000000,12688.625000000,201.722286567,395.471360227,0,0,33.626925005,192.632823852,381.438505509,20.411425044,29.341423501,0,0,54.651833467,0.488321679,33.626925005,361357.444030920,7978.992675781,0,0,0,222039.539550781,4,1,150.500000000,320.750000000,54.651833467,0.000000000,0.000000000,0.000000000,NaN,33.626925005
2,1 sec:z:4/18 t:2/95 - Mark_and_Find 001/mT8 control 2020,40.686159407,8077.478046875,2156.752581845,6105.302124023,5636.437500000,14527.500000000,201.084429535,396.747074292,0,0,30.810871691,192.632823852,383.989933640,19.135710979,26.789995370,0,0,53.841814560,0.538577976,30.810871691,328641.559419990,7433.773437500,0,0,0,201936.951171875,4,2,150.500000000,320.750000000,53.841814560,0.000000000,0.000000000,0.000000000,NaN,30.810871691
3,1 sec:z:4/18 t:3/95 - Mark_and_Find 001/mT8 control 2020,35.803820278,8412.209849964,1972.244464237,6277.639160156,6261.500000000,14524.750000000,199.011394179,402.487787586,0,0,26.183234827,191.357109787,391.644218031,16.584282848,22.962853174,0,0,55.922804720,0.656285231,26.183234827,301189.249608730,7938.145507812,0,0,0,185068.616699219,4,3,150.250000000,324.000000000,55.922804720,1.776E-15,0.000000000,0.000000000,NaN,26.183234827
4,1 sec:z:4/18 t:4/95 - Mark_and_Find 001/mT8 control 2020,37.431266654,7082.645847486,991.230964928,8390.185553551,5345.245605469,8896.519531250,199.489786953,401.690466295,0,0,28.040328645,191.357109787,390.368503966,17.859996913,24.238567240,0,0,56.129189290,0.598243776,28.040328645,265112.405334848,7186.999023438,0,0,0,162900.854492188,4,4,150.250000000,324.000000000,56.129189290,1.776E-15,0.000000000,0.000000000,NaN,28.040328645
5,1 sec:z:3/18 t:5/95 - Mark_and_Find 001/mT8 control 2020,34.176373902,7979.556942894,1195.922398664,7442.274256706,6105.767089844,10637.500000000,202.679072116,402.487787586,0,0,26.107372244,197.735680113,390.368503966,11.481426587,25.514281305,0,0,64.687116198,0.630100064,26.107372244,272712.321650282,7914.750000000,0,0,0,167570.695800781,3,5,154.500000000,324.750000000,64.687116198,0.000000000,0.000000000,0.000000000,NaN,26.107372244
6,1 sec:z:3/18 t:6/95 - Mark_and_Find 001/mT8 control 2020,39.058713031,7910.976379395,1347.942322034,6103.985259056,6092.297363281,12076.500000000,199.968179728,403.763501651,0,0,29.822800751,190.081395722,392.919932096,21.687139109,22.962853174,0,0,48.468229259,0.551862570,29.822800751,308992.556193969,7869.013671875,0,0,0,189863.433105469,3,6,149.000000000,325.250000000,48.468229259,0.000000000,0.000000000,0.000000000,NaN,29.822800751
7,1 sec:z:3/18 t:7/95 - Mark_and_Find 001/mT8 control 2020,37.431266654,7769.541503906,1145.409451031,6121.440707207,6113.166503906,10349.558593750,201.881750825,404.560822942,0,0,27.555497635,193.908537918,394.195646162,17.859996913,22.962853174,0,0,52.997473472,0.619480829,27.555497635,290823.779813941,7572.500000000,0,0,0,178699.454589844,3,7,151.750000000,325.750000000,52.997473472,3.553E-15,0.000000000,0.000000000,NaN,27.555497635
8,1 sec:z:2/18 t:8/95 - Mark_and_Find 001/mT8 control 2020,37.431266654,8503.302097486,1380.006208212,8988.413675308,6199.250000000,10761.715820312,202.200679342,404.241894425,0,0,28.082013544,188.805681657,404.401358684,29.341423501,1.275714065,0,0,1.952509049,0.596469030,28.082013544,318289.368252618,8981.130859375,0,0,0,195575.948242188,2,8,147.500000000,317.250000000,1.952509049,1.110E-16,0.000000000,0.000000000,NaN,28.082013544
9,1 sec:z:2/18 t:9/95 - Mark_and_Find 001/mT8 control 2020,37.431266654,8480.798976732,1089.153204897,8395.752327919,6772.795410156,10948.443359375,202.200679342,404.241894425,0,0,28.082013544,188.805681657,404.401358684,29.341423501,1.275714065,0,0,1.952509049,0.596469030,28.082013544,317447.047939119,8227.022460938,0,0,0,195058.376464844,2,9,147.500000000,317.250000000,1.952509049,1.110E-16,0.000000000,0.000000000,NaN,28.082013544
10,1 sec:z:2/18 t:10/95 - Mark_and_Find 001/mT8 control 2020,39.058713031,8924.225748698,1994.733535706,4975.607543945,4961.750000000,12056.812500000,204.911571730,403.444573135,0,0,28.853778554,191.357109787,398.022788357,28.065709435,12.757140652,0,0,23.448062578,0.589552390,28.853778554,348568.772537942,8661.189453125,0,0,0,214181.417968750,2,10,150.250000000,320.750000000,23.448062578,0.000000000,0.000000000,0.000000000,NaN,28.853778554
