 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,Frame,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
1,Recording first line measurement in ... 1 seconds:z:6/14 t:1/95 - Mark_and_Find 001/mT8 25 vv%007,43.941580834,5486.471290871,1130.440601407,5985.009714127,3102.250000000,8281.102539062,342.797055949,309.043591412,0,0,33.754601076,330.411930550,297.243165321,25.514434791,25.514434791,0,0,-44.361988738,0.484640363,33.754591798,241084.221722310,5430.405273438,0,0,0,148134.724853516,6,1,259.250000000,233.000000000,135.637995860,0.000000000,0.000000000,0.000000000,NaN,33.754601076
2,1 sec:z:7/14 t:2/95 - Mark_and_Find 001/mT8 25 vv%007,43.941580834,4710.973524306,684.105259402,4231.048233509,3786.982177734,6341.609375000,342.531287076,308.724660977,0,0,32.928698634,330.411930550,297.243165321,25.514434791,24.238713052,0,0,-44.215175397,0.509256295,32.928698634,207007.623926037,4626.290039062,0,0,0,127196.285156250,7,2,259.250000000,233.000000000,135.784824603,0.000000000,0.000000000,0.000000000,NaN,32.928698634
3,1 sec:z:7/14 t:3/95 - Mark_and_Find 001/mT8 25 vv%007,47.196512748,4935.819992592,858.936459964,4612.766750336,3661.604980469,7323.220214844,343.488078380,309.840917499,0,0,35.858051014,330.411930550,297.243165321,26.790156531,26.790156531,0,0,-44.639653937,0.461260657,35.858051014,232953.491201402,4745.297363281,0,0,0,143138.779785156,7,3,259.250000000,233.000000000,135.360346063,0.000000000,0.000000000,0.000000000,NaN,35.858051014
4,1 sec:z:7/14 t:4/95 - Mark_and_Find 001/mT8 25 vv%007,50.451444661,4752.587764617,751.154154803,3671.805118084,3665.667724609,6808.013183594,343.807008815,310.957174021,0,0,37.897740129,330.411930550,297.243165321,28.065878271,29.341600010,0,0,-46.363927532,0.441424917,37.897740129,239774.918605427,4667.004882812,0,0,0,147330.220703125,7,4,259.250000000,233.000000000,133.636072468,0.000000000,0.000000000,0.000000000,NaN,37.897740129
5,1 sec:z:7/14 t:5/95 - Mark_and_Find 001/mT8 25 vv%007,45.569046791,4738.785932268,518.936369993,4159.296727657,3825.541748047,5789.708984375,347.634174034,310.000382717,0,0,34.685792604,338.066260987,295.967443581,20.411547833,30.617321750,0,0,-57.771242565,0.475966692,34.685792604,215941.957880165,4841.318359375,0,0,0,132686.006103516,7,5,265.250000000,231.500000000,122.228757435,0.000000000,0.000000000,0.000000000,NaN,34.685792604
6,|||||||||||||||||||||||||||||||||||||||||||||||| REFOCUS Z | 1 sec ||||||||||||||||||||||||||||||||||||||||||||||||:z:6/14 t:6/95 - Mark_and_Find 001/mT8 25 vv%007,42.314114877,4808.069711538,603.844600539,4308.423101425,3642.842773438,5733.500000000,347.953104469,312.551826196,0,0,31.378605831,340.617704466,298.518887060,15.308660875,29.341600010,0,0,-63.434948823,0.540042374,31.378605831,203449.214112468,4793.821289062,0,0,0,125009.812500000,6,6,267.250000000,234.000000000,116.565051177,0.000000000,0.000000000,0.000000000,NaN,31.378605831
7,1 sec:z:6/14 t:7/95 - Mark_and_Find 001/mT8 25 vv%007,40.686648921,4512.975898438,831.054765409,3985.137763023,3577.562500000,7114.486816406,346.358452294,314.465408805,0,0,30.789591096,343.169147945,299.794608800,7.654330437,30.617321750,0,0,-76.827446577,0.539329211,30.789591096,183617.865966645,4270.085937500,0,0,0,112824.397460938,6,7,268.750000000,234.750000000,103.172553423,0.000000000,0.000000000,0.000000000,NaN,30.789591096
8,1 sec:z:6/14 t:8/95 - Mark_and_Find 001/mT8 25 vv%007,42.314114877,4706.211989183,1089.002683736,3864.367690086,3522.879882812,7787.312988281,345.880056642,316.697921849,0,0,31.451457071,344.444869685,301.070330540,5.102886958,33.168765229,0,0,-83.595647274,0.537543463,31.451457071,199139.194747558,4462.786132812,0,0,0,122361.511718750,6,8,269.750000000,236.000000000,96.404352726,4.441E-16,0.000000000,0.000000000,NaN,31.451457071
9,1 sec:z:6/14 t:9/95 - Mark_and_Find 001/mT8 25 vv%007,42.314114877,5106.314875676,1543.002773056,4037.789739609,3580.387695312,8563.150390625,345.242195772,317.495247937,0,0,31.588606566,344.444869685,302.346052279,2.551443479,31.893043489,0,0,-88.264295411,0.532885849,31.588606566,216069.194249409,4342.301757812,0,0,0,132764.186767578,6,9,270.250000000,236.500000000,91.735704589,0.000000000,0.000000000,0.000000000,NaN,31.588606566
10,1 sec:z:6/14 t:10/95 - Mark_and_Find 001/mT8 25 vv%007,42.314114877,5339.512676532,1656.125703387,4329.189845085,3562.604980469,8939.200195312,345.082730555,318.930434894,0,0,31.950399394,344.444869685,303.621774019,2.551443479,33.168765229,0,0,-86.566369638,0.520885829,31.950399394,225936.752783997,4495.007324219,0,0,0,138827.329589844,6,10,269.750000000,237.500000000,93.433630362,0.000000000,0.000000000,0.000000000,NaN,31.950399394
11,|||||||||||||||||||||||||||||||||||||||||||||||| REFOCUS Z | 1 sec ||||||||||||||||||||||||||||||||||||||||||||||||:z:6/14 t:11/95 - Mark_and_Find 001/mT8 25 vv%007,45.569046791,5435.939976283,1600.402872397,3793.814796448,3783.944335938,8837.620117188,344.763800120,319.249365328,0,0,33.806626099,344.444869685,302.346052279,1.275721740,35.720208708,0,0,-90.000000000,0.501044325,33.806626099,247710.603132436,4697.754882812,0,0,0,152206.319335938,6,11,270.250000000,237.000000000,90.000000000,0.000000000,0.000000000,0.000000000,NaN,33.806626099
