 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,Frame,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
1,series03.tif:z:3/7 t:1/95 - Mark_and_Find 001/mN10 25vv%003,45.569046791,8049.058890206,964.492120668,8007.486268044,6508.785644531,10251.881835938,312.898018720,314.347892751,0,0,33.894263796,301.070330540,301.070330540,24.238713052,26.790156531,0,0,-48.468229259,0.498456654,33.894259207,366787.941191492,7961.483398438,0,0,0,225373.648925781,3,1,236.463378906,236.463378906,131.531777075,3.553E-15,0.000000000,0.000000000,NaN,33.894263796
2,series03.tif:z:3/7 t:2/95 - Mark_and_Find 001/mN10 25vv%003,39.059182964,6817.620279948,1132.038090732,4718.917782784,4709.960449219,9296.115234375,310.360727000,312.535542913,0,0,29.889977429,301.070330540,301.070330540,20.411547833,24.238713052,0,0,-50.906141114,0.549391384,29.889994871,266290.677891730,6866.942382812,0,0,0,163622.886718750,3,2,235.895111084,235.895111084,129.093860696,0.000000000,0.000000000,0.000000000,NaN,29.889977429
3,series03.tif:z:3/7 t:3/95 - Mark_and_Find 001/mN10 25vv%003,35.804251050,6397.254927202,1321.602561273,5388.661519051,4591.573730469,10033.026367188,311.810601031,320.509874413,0,0,27.356222101,304.897495758,308.724660977,15.308660875,24.238713052,0,0,-57.994616792,0.601218334,27.356228335,229048.921444935,6135.192382812,0,0,0,140739.608398438,3,3,238.736404419,242.145950317,122.005352957,1.776E-15,0.000000000,0.000000000,NaN,27.356222101
4,series03.tif:z:3/7 t:4/95 - Mark_and_Find 001/mN10 25vv%003,37.431717007,6294.574494735,540.299721289,7002.831074715,5351.747070312,7268.651855469,307.823435281,325.221962579,0,0,27.604833214,301.070330540,313.827547935,15.308660875,24.238713052,0,0,-60.068488159,0.617275952,27.604820785,235616.731165830,6177.864257812,0,0,0,144775.213378906,3,4,235.895111084,245.555496216,119.931520329,0.000000000,0.000000000,0.000000000,NaN,27.604833214
5,series03.tif:z:3/7 t:5/95 - Mark_and_Find 001/mN10 25vv%003,35.804251050,6688.414462003,1150.376420441,6105.559106827,5036.441406250,9636.342773438,308.185911088,321.959738711,0,0,26.969268774,299.794608800,311.276104456,17.860104354,22.962991312,0,0,-53.746162263,0.618594586,26.969256741,239473.670524582,6515.792480469,0,0,0,147145.118164062,3,5,235.326858521,243.850723267,126.253851077,0.000000000,0.000000000,0.000000000,NaN,26.969268774
6,series03.tif:z:2/7 t:6/95 - Mark_and_Find 001/mN10 25vv%003,39.059182964,6649.678283691,845.031936255,5511.594073296,5275.356933594,8544.368164062,309.635785119,323.047156400,0,0,29.330905192,299.794608800,311.276104456,20.411547833,24.238713052,0,0,-50.013113755,0.570534730,29.330914954,259731.000732652,6635.115234375,0,0,0,159592.278808594,2,6,235.326858521,244.418975830,129.986850531,0.000000000,0.000000000,0.000000000,NaN,29.330905192
7,series03.tif:z:2/7 t:7/95 - Mark_and_Find 001/mN10 25vv%003,35.804251050,7847.199818004,1208.300124295,5839.903617859,5832.293945312,9728.446289062,311.448134956,323.409612741,0,0,27.173106349,301.070330540,313.827547935,21.687269573,20.411547833,0,0,-43.919075813,0.609348688,27.173090884,280963.112324021,7710.419433594,0,0,0,172638.395996094,2,7,236.463378906,246.123748779,136.080915427,0.000000000,0.000000000,0.000000000,NaN,27.173106349
8,series03.tif:z:2/7 t:8/95 - Mark_and_Find 001/mN10 25vv%003,40.686648921,7692.990078125,1082.010302737,8364.847621918,4391.297851562,9270.092773438,309.635785119,324.859496505,0,0,30.274317880,304.897495758,310.000382717,10.205773917,30.617321750,0,0,106.699244234,0.557844367,30.274301441,313001.986457972,7772.929199219,0,0,0,192324.751953125,2,8,239.304656982,243.282470703,106.699258349,0.000000000,0.000000000,0.000000000,NaN,30.274317880
9,series03.tif:z:2/7 t:9/95 - Mark_and_Find 001/mN10 25vv%003,40.686648921,7515.198750000,996.758621410,7198.512821198,4776.095703125,9386.792968750,308.185911088,326.309370536,0,0,30.994827389,304.897495758,311.276104456,7.654330437,31.893043489,0,0,100.784297868,0.532210381,30.994818102,305768.253109431,7476.932128906,0,0,0,187879.968750000,2,9,239.304656982,243.850723267,100.784316383,0.000000000,0.000000000,0.000000000,NaN,30.994827389
10,series03.tif:z:2/7 t:10/95 - Mark_and_Find 001/mN10 25vv%003,42.314114877,7564.578725962,1130.445084526,7220.172942162,4462.528808594,9416.612304688,308.910852970,326.309370536,0,0,32.094392688,303.621774019,311.276104456,11.481495656,31.893043489,0,0,108.434948823,0.516222347,32.094379044,320088.453209287,7718.569335938,0,0,0,196679.046875000,2,10,238.168151855,243.850723267,108.434937834,0.000000000,0.000000000,0.000000000,NaN,32.094392688
