 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,Frame,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
1,Recording first line measurement in ... 1 seconds:z:3/9 t:1/95 - Mark_and_Find 001/mN10 control 2010,50.451444661,8124.827652470,1024.707296351,6880.609579086,5319.500000000,10988.209960938,368.843047954,46.563843494,0,0,37.796957023,353.374921862,36.995930448,33.168765229,20.411547833,0,0,-31.544157021,0.443782116,37.796957023,409909.292692690,8198.319335938,0,0,0,251869.657226562,3,1,276.500000000,28.750000000,148.455842979,0.000000000,0.000000000,0.000000000,NaN,37.796957023
2,1 sec:z:3/9 t:2/95 - Mark_and_Find 001/mN10 control 2010,50.451444661,7274.664046749,1426.787602008,6729.839658737,4816.812500000,11303.368164062,372.670213173,52.623521757,0,0,38.779895058,362.304974039,35.720208708,21.687269573,34.444486969,0,0,-58.793808612,0.421570499,38.779895058,367017.310585459,7336.296875000,0,0,0,225514.585449219,3,2,284.250000000,28.250000000,121.206191388,0.000000000,0.000000000,0.000000000,NaN,38.779895058
3,1 sec:z:3/9 t:3/95 - Mark_and_Find 001/mN10 control 2010,50.451444661,6895.017294607,1286.425610372,6911.865884781,4348.250000000,10396.965820312,372.670213173,54.696569584,0,0,38.338038451,366.132139258,36.995930448,14.032939135,36.995930448,0,0,-70.057615418,0.431343933,38.338038451,347863.583478847,6938.667968750,0,0,0,213745.536132812,3,3,287.000000000,28.750000000,109.942384582,0.000000000,0.000000000,0.000000000,NaN,38.338038451
4,1 sec:z:3/9 t:4/95 - Mark_and_Find 001/mN10 control 2010,47.196512748,7479.096039871,1422.159573052,4867.503488541,4856.500000000,10490.286132812,361.029252299,61.872504369,0,0,36.082859718,358.477808820,44.650260885,6.378608698,36.995930448,0,0,-81.869897646,0.455530935,36.082859718,352987.251588090,7250.643066406,0,0,0,216893.785156250,3,4,281.000000000,34.500000000,98.130102354,0.000000000,0.000000000,0.000000000,NaN,36.082859718
5,1 sec:z:3/9 t:5/95 - Mark_and_Find 001/mN10 control 2010,48.823978705,5942.118619792,503.510958479,6478.193391800,4957.116699219,6772.480957031,356.245295776,67.932182632,0,0,36.869241116,345.720591425,53.580313062,22.962991312,30.617321750,0,0,-52.733598099,0.451351234,36.869241116,290117.872953296,5990.178710938,0,0,0,178263.558593750,3,5,270.500000000,41.750000000,127.266401901,0.000000000,0.000000000,0.000000000,NaN,36.869241116
6,1 sec:z:3/9 t:6/95 - Mark_and_Find 001/mN10 control 2010,55.333842532,6161.352596507,686.669365670,6449.544143677,4881.194335938,7548.952148438,352.737060992,64.902343501,0,0,42.172445281,332.963374029,57.407478281,40.823095666,16.584382614,0,0,-22.686526674,0.390969723,42.172445281,340931.314358974,6332.481933594,0,0,0,209485.988281250,3,6,261.250000000,44.500000000,157.313473326,0.000000000,0.000000000,0.000000000,NaN,42.172445281
7,1 sec:z:3/9 t:7/95 - Mark_and_Find 001/mN10 control 2010,61.843706359,6087.214882299,810.923325032,5247.382127762,4695.245605469,7801.771972656,355.766900124,56.769617411,0,0,47.116507529,334.239095768,47.201704364,44.650260885,20.411547833,0,0,-23.962488975,0.350073463,47.116507529,376455.929726471,5822.713867188,0,0,0,231314.165527344,3,7,262.000000000,37.000000000,156.037511025,0.000000000,0.000000000,0.000000000,NaN,47.116507529
8,1 sec:z:3/9 t:8/95 - Mark_and_Find 001/mN10 control 2010,69.981036143,7063.921114190,1094.176741722,7453.941833496,4887.000000000,9403.406250000,356.245295776,46.404378277,0,0,52.997180034,338.066260987,28.065878271,38.271652187,38.271652187,0,0,-44.756189644,0.313101184,52.997180034,494340.518805893,7088.748046875,0,0,0,303748.607910156,3,8,264.500000000,21.750000000,135.243810356,3.553E-15,0.000000000,0.000000000,NaN,52.997180034
9,1 sec:z:3/9 t:9/95 - Mark_and_Find 001/mN10 control 2010,53.706376575,6890.853264086,895.699704100,6629.567005157,4794.000000000,9423.607421875,352.099200122,39.387908709,0,0,41.221064707,350.823478383,19.135826094,3.827165219,42.098817406,0,0,-86.451318026,0.397189086,41.221064707,370082.760324978,6872.591796875,0,0,0,227398.157714844,3,9,275.000000000,14.750000000,93.548681974,0.000000000,0.000000000,0.000000000,NaN,41.221064707
10,1 sec:z:3/9 t:10/95 - Mark_and_Find 001/mN10 control 2010,53.706376575,6969.986402107,1089.407071197,5706.743091583,4931.500000000,10223.826171875,354.012782732,36.517534795,0,0,40.277517415,350.823478383,16.584382614,7.654330437,40.823095666,0,0,-98.194263335,0.416016282,40.277517415,374332.714435097,6776.735839844,0,0,0,230009.551269531,3,10,275.250000000,44.250000000,81.805736665,0.000000000,0.000000000,0.000000000,NaN,40.277517415
