 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,Frame,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
1,Recording first line measurement in ... 1 seconds:z:6/18 t:1/95 - Mark_and_Find 001/mT8 control 2020,50.450837664,8945.061239919,1474.826032574,6652.741547585,6641.359863281,12468.782226562,258.757329746,376.760880781,0,0,38.471704739,251.315670854,359.751366400,16.584282848,35.719993827,0,0,-66.551937422,0.428346659,38.471692833,451285.832513446,8882.617187500,0,0,0,277296.898437500,6,1,196.833328247,281.500000000,113.448070268,0.000000000,0.000000000,0.000000000,NaN,38.471704739
2,1 sec:z:6/18 t:2/95 - Mark_and_Find 001/mT8 control 2020,50.450837664,9250.080156880,1358.374352297,6904.316852570,6892.712890625,12833.941406250,258.757329746,376.760880781,0,0,38.471704739,251.315670854,359.751366400,16.584282848,35.719993827,0,0,-66.551937422,0.428346659,38.471692833,466674.292377606,8767.820312500,0,0,0,286752.484863281,6,2,196.833328247,281.500000000,113.448070268,0.000000000,0.000000000,0.000000000,NaN,38.471704739
3,1 sec:z:6/18 t:3/95 - Mark_and_Find 001/mT8 control 2020,45.568498536,8059.031529018,687.656044113,7374.667835236,6398.129882812,9100.764648438,258.119482446,375.910398249,0,0,33.939215955,247.488528658,362.302794530,22.962853174,28.065709435,0,0,-52.125016349,0.497131145,33.939211972,367237.966428429,8025.178710938,0,0,0,225652.882812500,6,3,194.166671753,284.166656494,127.874975005,0.000000000,0.000000000,0.000000000,NaN,33.939215955
4,1 sec:z:6/18 t:4/95 - Mark_and_Find 001/mT8 control 2020,47.195944912,8174.452417834,1487.718819941,7769.689532280,5828.666503906,12158.626953125,260.033043811,375.485166716,0,0,35.813524985,251.315670854,359.751366400,19.135710979,33.168565696,0,0,-60.086354008,0.462402753,35.813536234,385801.005996836,7768.916503906,0,0,0,237059.120117188,6,4,196.833328247,282.166656494,119.913635638,1.776E-15,0.000000000,0.000000000,NaN,35.813524985
5,1 sec:z:6/18 t:5/95 - Mark_and_Find 001/mT8 control 2020,45.568498536,8028.564836775,1506.450681688,8040.879552841,5997.206054688,12416.597656250,261.308767609,370.807561454,0,0,34.653637591,252.591384919,355.924224204,19.135710979,31.892851631,0,0,-60.603947145,0.476844661,34.653623100,365849.645007555,7995.024902344,0,0,0,224799.815429688,6,5,198.166671753,278.833343506,119.396054040,0.000000000,0.000000000,0.000000000,NaN,34.653637591
6,1 sec:z:6/18 t:6/95 - Mark_and_Find 001/mT8 control 2020,43.941052159,7537.814037182,1921.844412553,5056.944804192,5044.407714844,11463.397460938,264.923284306,366.555168259,0,0,33.725423491,261.521383376,350.821367943,8.929998457,33.168565696,0,0,-76.138972437,0.485473459,33.725409337,331219.479775143,7058.973632812,0,0,0,203520.979003906,6,6,204.500000000,274.500000000,103.861022142,0.000000000,0.000000000,0.000000000,NaN,33.725423491
7,1 sec:z:6/18 t:7/95 - Mark_and_Find 001/mT8 control 2020,50.450837664,7682.261592742,2126.872373972,5925.995096207,4957.693359375,13360.583007812,262.159240408,367.830901790,0,0,38.377584220,257.694241180,349.545653878,11.481426587,38.271421957,0,0,74.577838681,0.430450264,38.377584220,387576.532511014,7482.026855469,0,0,0,238150.109375000,6,7,201.500000000,302.833343506,74.577838681,0.000000000,0.000000000,0.000000000,NaN,38.377584220
8,1 sec:z:6/18 t:8/95 - Mark_and_Find 001/mT8 control 2020,48.823391288,7694.518082682,2017.170622631,7150.202226639,5101.083007812,13630.750000000,264.923294038,366.342562226,0,0,36.740663514,250.039956789,355.924224204,30.617137566,22.962853174,0,0,37.002526528,0.454510391,36.740671324,375672.467124513,7188.059570312,0,0,0,230835.542480469,6,8,196.166671753,295.833343506,37.002542690,3.553E-15,0.000000000,0.000000000,NaN,36.740663514
9,1 sec:z:6/18 t:9/95 - Mark_and_Find 001/mT8 control 2020,47.195944912,7312.865402748,1913.501618566,5358.768100739,4286.130859375,13289.250000000,267.262096669,367.405650791,0,0,35.813524985,258.969955245,352.097082008,19.135710979,31.892851631,0,0,-60.086354008,0.462402753,35.813502489,345137.592696041,7481.856933594,0,0,0,212073.096679688,6,9,202.500000000,275.833343506,119.913666699,1.776E-15,0.000000000,0.000000000,NaN,35.813524985
10,1 sec:z:6/18 t:10/95 - Mark_and_Find 001/mT8 control 2020,47.195944912,6902.921672953,1288.376232913,4922.954590797,4914.265136719,9363.265625000,265.986382604,365.066828695,0,0,36.262607077,255.142813050,350.821367943,24.238567240,29.341423501,0,0,-50.710593137,0.451020727,36.262607077,325789.911007655,6725.190429688,0,0,0,200184.728515625,6,10,199.500000000,275.166656494,129.289406863,0.000000000,0.000000000,0.000000000,NaN,36.262607077
