 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,Frame,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
1,Recording first line measurement in ... 1 seconds:z:5/8 t:1/95 - Mark_and_Find 001/mT8 50 vv%006,45.569046791,6478.573137556,1080.214889057,4377.546501160,4368.457031250,9022.265625000,310.850860632,331.581329167,0,0,34.500221890,293.416000102,329.136208810,35.720208708,6.378608698,0,0,9.578422919,0.481100747,34.500228288,295222.402444324,6541.015625000,0,0,0,181400.047851562,5,1,230.333328247,262.166656494,9.578421126,8.882E-16,0.000000000,0.000000000,NaN,34.500221890
2,1 sec:z:5/8 t:2/95 - Mark_and_Find 001/mT8 50 vv%006,40.686648921,6364.498925781,953.072846060,4802.703016281,4795.611328125,8426.555664062,313.189687065,329.561442901,0,0,30.664534302,298.518887060,329.136208810,31.893043489,2.551443479,0,0,3.179830120,0.543737190,30.664535022,258950.133348500,6311.000000000,0,0,0,159112.473144531,5,2,233.500000000,259.000000000,3.179854330,0.000000000,0.000000000,0.000000000,NaN,30.664534302
3,1 sec:z:5/8 t:3/95 - Mark_and_Find 001/mT8 50 vv%006,40.686648921,6440.526992187,859.258507691,6361.813150406,4647.080566406,8010.847167969,314.784339240,329.774069680,0,0,30.006591619,299.794608800,329.136208810,31.893043489,2.551443479,0,0,2.436648247,0.567843227,30.006591619,262043.460594480,6401.847167969,0,0,0,161013.174804688,5,3,235.000000000,259.000000000,2.436648247,0.000000000,0.000000000,0.000000000,NaN,30.006591619
4,1 sec:z:5/8 t:4/95 - Mark_and_Find 001/mT8 50 vv%006,42.314114877,6185.609844501,1298.390776910,5803.854995728,4240.813476562,9471.383789062,315.528503766,329.667766024,0,0,31.502980525,299.794608800,329.136208810,33.168765229,2.551443479,0,0,2.707917486,0.535786585,31.502966949,261738.605546848,5874.047851562,0,0,0,160825.855957031,5,4,235.000000000,259.000000000,2.707895025,2.220E-16,0.000000000,0.000000000,NaN,31.502980525
5,1 sec:z:5/8 t:5/95 - Mark_and_Find 001/mT8 50 vv%006,45.569046791,6391.377580915,1732.548579027,5111.535831451,4135.064453125,9289.222656250,316.272678025,327.222626201,0,0,34.867782796,298.518887060,325.309043591,36.995930448,5.102886958,0,0,6.301608735,0.471011102,34.867789246,291248.984043798,5864.240234375,0,0,0,178958.572265625,5,5,234.333328247,258.000000000,6.301607565,0.000000000,0.000000000,0.000000000,NaN,34.867782796
6,|||||||||||||||||||||||||||||||||||||||||||||||| REFOCUS Z | 1 sec ||||||||||||||||||||||||||||||||||||||||||||||||:z:4/8 t:6/95 - Mark_and_Find 001/mT8 50 vv%006,47.196512748,6742.700885641,1059.658809886,6608.981822968,4539.711914062,9206.963867188,315.741140278,328.923582032,0,0,35.335931401,298.518887060,327.860487071,35.720208708,3.827165219,0,0,2.759107659,0.474992430,35.335938507,318231.968304048,6726.356933594,0,0,0,195538.325683594,4,6,233.666671753,258.500000000,2.759128170,0.000000000,0.000000000,0.000000000,NaN,35.335931401
7,1 sec:z:4/8 t:7/95 - Mark_and_Find 001/mT8 50 vv%006,47.196512748,6718.141719423,1283.403677709,5440.851486206,4475.642578125,9570.353515625,316.591608460,329.136208810,0,0,35.297529726,298.518887060,329.136208810,36.995930448,1.275721740,0,0,0.690277198,0.476026521,35.297535901,317072.861302579,6667.281250000,0,0,0,194826.109863281,4,7,234.333328247,258.166656494,0.690234944,0.000000000,0.000000000,0.000000000,NaN,35.297529726
8,1 sec:z:4/8 t:8/95 - Mark_and_Find 001/mT8 50 vv%006,43.941580834,6262.126953125,1549.686114688,6407.137089729,3202.973144531,9488.536132812,318.079956978,331.262418198,0,0,33.725626373,301.070330540,330.411930550,35.720208708,3.827165219,0,0,5.063616853,0.485473459,33.725621055,275167.757704749,6409.021484375,0,0,0,169077.427734375,4,8,236.166671753,260.833343506,5.063639787,0.000000000,0.000000000,0.000000000,NaN,33.725626373
9,1 sec:z:4/8 t:9/95 - Mark_and_Find 001/mT8 50 vv%006,45.569046791,6597.103393555,1751.035150358,4550.092967987,4284.944335938,10749.520507812,317.867330200,331.156095076,0,0,34.680578852,301.070330540,329.136208810,35.720208708,5.102886958,0,0,6.689315398,0.476109813,34.680558006,300623.713226088,6338.874511719,0,0,0,184718.895019531,4,9,235.666671753,261.166656494,6.689297850,0.000000000,0.000000000,0.000000000,NaN,34.680578852
10,1 sec:z:4/8 t:10/95 - Mark_and_Find 001/mT8 50 vv%006,45.569046791,6439.145281110,1817.517740622,5284.240218163,4156.134277344,10110.672851562,318.398877680,332.857050907,0,0,34.662976647,301.070330540,332.963374029,35.720208708,1.275721740,0,0,1.054404504,0.476593483,34.662963672,293425.712609098,6039.559570312,0,0,0,180296.067871094,4,10,236.000000000,261.166656494,1.054404898,0.000000000,0.000000000,0.000000000,NaN,34.662976647
11,|||||||||||||||||||||||||||||||||||||||||||||||| REFOCUS Z | 1 sec ||||||||||||||||||||||||||||||||||||||||||||||||:z:4/8 t:11/95 - Mark_and_Find 001/mT8 50 vv%006,43.941580834,6780.240415220,1570.751148222,4578.551632881,4568.072753906,9933.258789062,317.442086375,332.644443594,0,0,32.760778244,301.070330540,331.687652289,34.444486969,2.551443479,0,0,1.859599339,0.514490217,32.760764431,297934.482280679,6728.104492188,0,0,0,183066.491210938,4,11,236.000000000,261.166656494,1.859554707,0.000000000,0.000000000,0.000000000,NaN,32.760778244
12,1 sec:z:4/8 t:12/95 - Mark_and_Find 001/mT8 50 vv%006,43.941580834,6398.492874711,1712.503413092,5110.364707947,4231.500000000,11374.019531250,317.548399765,331.475025511,0,0,33.392217916,301.070330540,331.687652289,34.444486969,1.275721740,0,0,1.459449355,0.495216389,33.392224072,281159.891871135,5977.476562500,0,0,0,172759.307617188,4,12,235.833328247,260.166656494,1.459426812,2.220E-16,0.000000000,0.000000000,NaN,33.392217916
13,1 sec:z:4/8 t:13/95 - Mark_and_Find 001/mT8 50 vv%006,45.569046791,6672.787841797,1572.979418165,4897.426025391,4232.747070312,9468.372070312,317.761026543,331.687652289,0,0,33.809300462,301.070330540,331.687652289,34.444486969,1.275721740,0,0,0.720663623,0.500965061,33.809319600,304072.581389389,6504.225585938,0,0,0,186838.059570312,4,13,235.833328247,260.166656494,0.720619226,0.000000000,0.000000000,0.000000000,NaN,33.809300462
14,1 sec:z:4/8 t:14/95 - Mark_and_Find 001/mT8 50 vv%006,48.823978705,6441.585888672,1497.845461984,5050.391163826,4511.333496094,11242.980468750,317.867339933,331.475025511,0,0,37.423587089,299.794608800,331.687652289,38.271652187,1.275721740,0,0,0.651060380,0.438078769,37.423600213,314503.852252779,6162.503906250,0,0,0,193247.576660156,4,14,234.500000000,260.000000000,0.651080022,0.000000000,0.000000000,0.000000000,NaN,37.423587089
15,1 sec:z:4/8 t:15/95 - Mark_and_Find 001/mT8 50 vv%006,50.451444661,6165.494723412,926.736888378,5505.735723495,4754.500000000,7831.561523438,318.079956978,331.475025511,0,0,38.755260915,298.518887060,330.411930550,40.823095666,3.827165219,0,0,3.144957465,0.422106598,38.755253724,311058.115848920,6251.427246094,0,0,0,191130.336425781,4,15,234.166671753,260.666656494,3.144938834,0.000000000,0.000000000,0.000000000,NaN,38.755260915
16,|||||||||||||||||||||||||||||||||||||||||||||||| REFOCUS Z | 1 sec ||||||||||||||||||||||||||||||||||||||||||||||||:z:5/8 t:16/95 - Mark_and_Find 001/mT8 50 vv%006,52.078910618,6108.103134155,679.003224522,5318.011322021,5047.265625000,8127.750000000,319.143051939,331.156114542,0,0,39.251916894,299.794608800,329.136208810,40.823095666,5.102886958,0,0,4.660545483,0.424766261,39.251923361,318103.357171081,6042.988281250,0,0,0,195459.300292969,5,16,234.833328247,260.833343506,4.660544713,0.000000000,0.000000000,0.000000000,NaN,39.251916894
17,1 sec:z:5/8 t:17/95 - Mark_and_Find 001/mT8 50 vv%006,52.078910618,6315.894897461,635.572489333,5688.085715294,5386.723144531,8412.166992188,319.568286030,331.049791419,0,0,40.117116070,299.794608800,329.136208810,40.823095666,5.102886958,0,0,4.864514438,0.406642105,40.117111805,328924.925839497,6201.754882812,0,0,0,202108.636718750,5,17,234.833328247,260.833343506,4.864552159,4.441E-16,0.000000000,0.000000000,NaN,40.117116070
18,1 sec:z:5/8 t:18/95 - Mark_and_Find 001/mT8 50 vv%006,55.333842532,6112.213048598,899.744404810,6219.087116241,4509.302246094,8172.104980469,318.930444627,329.986696459,0,0,41.812200333,298.518887060,327.860487071,42.098817406,5.102886958,0,0,4.666858371,0.397735768,41.812205745,338212.234352886,6000.452148438,0,0,0,207815.243652344,5,18,233.666671753,260.000000000,4.666839924,0.000000000,0.000000000,0.000000000,NaN,41.812200333
19,1 sec:z:5/8 t:19/95 - Mark_and_Find 001/mT8 50 vv%006,56.961308489,6244.325851004,1111.011269817,5672.581139565,5100.102050781,9115.297851562,318.292583757,329.455139245,0,0,43.276978460,297.243165321,326.584765331,43.374539146,6.378608698,0,0,7.055186061,0.382187042,43.276988087,355684.971103495,5751.833496094,0,0,0,218551.404785156,5,19,232.666671753,260.333343506,7.055219108,0.000000000,0.000000000,0.000000000,NaN,43.276978460
20,1 sec:z:5/8 t:20/95 - Mark_and_Find 001/mT8 50 vv%006,58.588774446,6756.044121636,1647.038032588,5930.120965958,4109.063476562,9973.097656250,316.060060979,326.372138552,0,0,44.652792007,312.551826196,304.897495758,7.654330437,44.650260885,0,0,-82.062811999,0.369255556,44.652780946,395828.345187048,6297.092773438,0,0,0,243217.588378906,5,20,245.333328247,238.500000000,97.937206792,0.000000000,0.000000000,0.000000000,NaN,44.652792007
21,|||||||||||||||||||||||||||||||||||||||||||||||| REFOCUS Z | 1 sec ||||||||||||||||||||||||||||||||||||||||||||||||:z:5/8 t:21/95 - Mark_and_Find 001/mT8 50 vv%006,65.098638273,6167.913330078,1149.940560231,5167.393480778,3691.086181641,8976.885742188,315.103269675,328.710964986,0,0,49.217808382,307.448939237,304.897495758,16.584382614,48.477426104,0,0,-71.878139752,0.337704794,49.217814549,401522.758773263,6055.357421875,0,0,0,246716.533203125,5,21,241.000000000,239.333328247,108.121857898,0.000000000,0.000000000,0.000000000,NaN,49.217808382
22,1 sec:z:5/8 t:22/95 - Mark_and_Find 001/mT8 50 vv%006,66.726104230,5958.072170351,769.209941111,5659.946446419,3789.000000000,7126.716308594,313.508617500,328.179417505,0,0,51.291312317,304.897495758,304.897495758,19.135826094,48.477426104,0,0,-68.860175191,0.318726381,51.291312317,397558.944646934,6170.850097656,0,0,0,244280.958984375,5,22,238.500000000,238.500000000,111.139824809,0.000000000,0.000000000,0.000000000,NaN,51.291312317
23,1 sec:z:5/8 t:23/95 - Mark_and_Find 001/mT8 50 vv%006,68.353570187,5986.937267485,793.641988265,5334.808461189,4484.044433594,7617.793945312,313.933861325,328.392044284,0,0,51.998594767,304.897495758,304.897495758,20.411547833,48.477426104,0,0,-68.155085754,0.317678521,51.998609227,409228.536715393,5809.723632812,0,0,0,251451.365234375,5,23,238.500000000,238.500000000,111.844915562,0.000000000,0.000000000,0.000000000,NaN,51.998594767
24,1 sec:z:5/8 t:24/95 - Mark_and_Find 001/mT8 50 vv%006,69.981036143,6007.993754542,679.639044804,5416.701885223,4603.791503906,7435.152832031,315.315886720,329.136208810,0,0,54.065790367,302.346052279,306.173217498,28.065878271,48.477426104,0,0,-60.814084184,0.300846609,54.065793531,420445.628085645,5885.159667969,0,0,0,258343.731445312,5,24,236.833328247,239.500000000,119.185921819,0.000000000,0.000000000,0.000000000,NaN,54.065790367
25,1 sec:z:5/8 t:25/95 - Mark_and_Find 001/mT8 50 vv%006,71.608502100,5690.739174583,617.803578199,5590.327946186,4033.782470703,6810.616210938,317.016842551,328.604651597,0,0,54.907517496,302.346052279,306.173217498,30.617321750,47.201704364,0,0,-57.171458209,0.298476976,54.907503074,407505.308134650,5794.918457031,0,0,0,250392.523681641,5,25,236.833328247,239.500000000,122.828543443,0.000000000,0.000000000,0.000000000,NaN,54.907517496
26,|||||||||||||||||||||||||||||||||||||||||||||||| REFOCUS Z | 1 sec ||||||||||||||||||||||||||||||||||||||||||||||||:z:5/8 t:26/95 - Mark_and_Find 001/mT8 50 vv%006,65.098638273,5802.735461426,695.624981011,4767.294153214,4077.000000000,7877.329101562,317.442096108,331.049791419,0,0,49.934543909,315.103269675,306.173217498,6.378608698,51.028869583,0,0,-94.885202568,0.328079877,49.934543356,377750.176796601,5809.677246094,0,0,0,232109.418457031,5,26,247.166671753,279.000000000,85.114804850,0.000000000,0.000000000,0.000000000,NaN,49.934543909
27,1 sec:z:5/8 t:27/95 - Mark_and_Find 001/mT8 50 vv%006,71.608502100,6108.545953924,650.788934541,6140.608229637,4970.583496094,8042.648437500,318.611504459,331.793965679,0,0,54.228595494,317.654713154,304.897495758,2.551443479,54.856034802,0,0,-91.123302714,0.305997403,54.228615210,437423.825770575,6100.666015625,0,0,0,268776.021972656,5,27,249.333328247,281.333343506,88.876683980,0.000000000,0.000000000,0.000000000,NaN,54.228595494
28,1 sec:z:5/8 t:28/95 - Mark_and_Find 001/mT8 50 vv%006,69.981036143,6437.342762082,1484.399805676,5880.890197754,4743.500000000,12306.406250000,318.505200802,331.581338900,0,0,53.808058361,317.654713154,304.897495758,2.551443479,54.856034802,0,0,-91.358538538,0.303735525,53.808064848,450491.916500412,5948.746093750,0,0,0,276805.738769531,5,28,249.166671753,281.000000000,88.641461626,0.000000000,0.000000000,0.000000000,NaN,53.808058361
29,1 sec:z:5/8 t:29/95 - Mark_and_Find 001/mT8 50 vv%006,73.235968057,6109.313617622,1010.578995645,5511.679369926,4488.777832031,9674.179687500,317.654713154,332.750756983,0,0,56.138199211,317.654713154,304.897495758,1.275721740,57.407478281,0,0,-89.131948550,0.292023187,56.138218478,447421.496950300,5863.060546875,0,0,0,274919.112792969,5,29,248.666671753,238.833328247,90.868037905,0.000000000,0.000000000,0.000000000,NaN,56.138199211
30,1 sec:z:5/8 t:30/95 - Mark_and_Find 001/mT8 50 vv%006,73.235968057,6189.301605903,1207.217209040,5628.583660126,4174.801757812,10035.717773438,315.634817155,331.900269335,0,0,55.706921724,315.103269675,303.621774019,2.551443479,57.407478281,0,0,-89.781314881,0.296562319,55.706928237,453279.494705009,5829.524902344,0,0,0,278518.572265625,5,30,247.333328247,238.333328247,90.218691768,0.000000000,0.000000000,0.000000000,NaN,55.706921724
31,|||||||||||||||||||||||||||||||||||||||||||||||| REFOCUS Z | 1 sec ||||||||||||||||||||||||||||||||||||||||||||||||:z:5/8 t:31/95 - Mark_and_Find 001/mT8 50 vv%006,76.490899971,6100.754706200,715.680409526,5590.848402977,4789.357421875,7874.796386719,315.103269675,332.431816815,0,0,58.951060329,313.827547935,303.621774019,3.827165219,59.958921760,0,0,-87.519423387,0.276589948,58.951047363,466652.217977367,6000.298828125,0,0,0,286735.471191406,5,31,246.000000000,237.500000000,92.480577159,0.000000000,0.000000000,0.000000000,NaN,58.951060329
32,1 sec:z:5/8 t:32/95 - Mark_and_Find 001/mT8 50 vv%006,76.490899971,6291.834618102,469.462005971,6424.201823235,4884.555664062,7709.999511719,318.398887413,331.049781687,0,0,58.130947200,301.070330540,307.448939237,35.720208708,48.477426104,0,0,-52.878622859,0.284449278,58.130953774,481268.092405030,6424.332519531,0,0,0,295716.227050781,5,32,235.833328247,241.333328247,127.121396299,0.000000000,0.000000000,0.000000000,NaN,58.130947200
