 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,Frame,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
11,series01.tif:z:6/68 t:11/95 - Mark_and_Find 001/mN10 Control001,3.743171701E1,6.687938837E3,2.028308231E3,7.495640714E3,3.758482910E3,1.169800488E4,2.893375098E2,2.607024466E2,0.000000000E0,0.000000000E0,2.763337518E1,2.755558957E2,2.602472349E2,2.934160001E1,2.551443479E0,0.000000000E0,0.000000000E0,-4.513988458E0,6.160014660E-1,2.763336993E1,2.503410339E5,7.098122070E3,0.000000000E0,0.000000000E0,0.000000000E0,1.538225933E5,6.000000000E0,1.100000000E1,2.160061035E2,2.035044403E2,1.754860094E2,0.000000000E0,0.000000000E0,0.000000000E0,NaN,2.763337518E1
12,series01.tif:z:6/68 t:12/95 - Mark_and_Find 001/mN10 Control001,2.441198935E1,6.933644792E3,2.034998353E3,4.932032804E3,4.920931641E3,1.060472754E4,2.875251697E2,2.737513323E2,0.000000000E0,0.000000000E0,1.754890142E1,2.819345044E2,2.666258436E2,1.275721740E1,1.530866087E1,0.000000000E0,0.000000000E0,5.170983681E1,9.961234569E-1,1.754890121E1,1.692640628E5,6.112444824E3,0.000000000E0,0.000000000E0,0.000000000E0,1.040046719E5,6.000000000E0,1.200000000E1,2.211204224E2,2.199839020E2,5.170982368E1,1.776356839E-15,0.000000000E0,0.000000000E0,NaN,1.754890142E1
13,series01.tif:z:6/68 t:13/95 - Mark_and_Find 001/mN10 Control001,3.743171701E1,9.846772164E3,2.030818917E3,6.371527681E3,6.357585938E3,1.349575879E4,2.976743073E2,2.694017102E2,0.000000000E0,0.000000000E0,2.835612237E1,2.895888349E2,2.576957914E2,1.658438261E1,2.551443479E1,0.000000000E0,0.000000000E0,-5.752880771E1,5.850000851E-1,2.835611980E1,3.685815891E5,9.054816406E3,0.000000000E0,0.000000000E0,0.000000000E0,2.264757598E5,6.000000000E0,1.300000000E1,2.273712616E2,2.017996674E2,1.224711591E2,0.000000000E0,0.000000000E0,0.000000000E0,NaN,2.835612237E1
14,series01.tif:z:7/68 t:14/95 - Mark_and_Find 001/mN10 Control001,2.929438722E1,9.285400689E3,1.991001887E3,8.272383607E3,5.510235840E3,1.283779883E4,2.987617153E2,2.752012161E2,0.000000000E0,0.000000000E0,2.180848094E1,2.959674436E2,2.640744001E2,6.378608698E0,2.296299131E1,0.000000000E0,0.000000000E0,1.054221613E2,7.740044363E-1,2.180849498E1,2.720101233E5,8.944011719E3,0.000000000E0,0.000000000E0,0.000000000E0,1.671372124E5,7.000000000E0,1.400000000E1,2.319173126E2,2.074822388E2,1.054221732E2,0.000000000E0,0.000000000E0,0.000000000E0,NaN,2.180848094E1
15,series01.tif:z:7/68 t:15/95 - Mark_and_Find 001/mN10 Control001,2.766692127E1,5.794039034E3,7.704819655E2,4.882147899E3,4.877188477E3,7.416412598E3,2.907873935E2,2.683142925E2,0.000000000E0,0.000000000E0,2.029827620E1,2.908645566E2,2.576957914E2,1.275721740E0,2.168726957E1,0.000000000E0,0.000000000E0,-9.000000000E1,8.438249896E-1,2.029827536E1,1.603032218E5,5.441397949E3,0.000000000E0,0.000000000E0,0.000000000E0,9.849866357E4,7.000000000E0,1.500000000E1,2.279395142E2,2.023679199E2,9.000000000E1,0.000000000E0,0.000000000E0,0.000000000E0,NaN,2.029827620E1
16,series01.tif:z:6/68 t:16/95 - Mark_and_Find 001/mN10 Control001,4.068664892E1,7.071045332E3,1.632547522E3,6.115148089E3,4.842058105E3,9.894942383E3,2.940496077E2,2.636021946E2,0.000000000E0,0.000000000E0,3.084184952E1,2.806587827E2,2.564200697E2,2.806587827E1,1.658438261E1,0.000000000E0,0.000000000E0,2.957783868E1,5.375030808E-1,3.084185245E1,2.876971389E5,6.968517578E3,0.000000000E0,0.000000000E0,0.000000000E0,1.767761333E5,6.000000000E0,1.600000000E1,2.199839020E2,2.125965576E2,2.957784463E1,0.000000000E0,0.000000000E0,0.000000000E0,NaN,3.084184952E1
17,series01.tif:z:6/68 t:17/95 - Mark_and_Find 001/mN10 Control001,3.743171701E1,7.874594238E3,2.374935914E3,1.088128088E4,4.581821777E3,1.170174023E4,2.940496174E2,2.657770105E2,0.000000000E0,0.000000000E0,2.835612237E1,2.819345044E2,2.576957914E2,2.551443479E1,1.658438261E1,0.000000000E0,0.000000000E0,3.247119229E1,5.850000851E-1,2.835613025E1,2.947595831E5,8.358483398E3,0.000000000E0,0.000000000E0,0.000000000E0,1.811156675E5,6.000000000E0,1.700000000E1,2.211204224E2,2.143013306E2,3.247119229E1,0.000000000E0,0.000000000E0,0.000000000E0,NaN,2.835612237E1
18,series01.tif:z:6/68 t:18/95 - Mark_and_Find 001/mN10 Control001,3.580425105E1,8.504735418E3,1.681796155E3,6.611884115E3,6.254180664E3,1.180400391E4,2.951370156E2,2.665019524E2,0.000000000E0,0.000000000E0,2.721175944E1,2.844859479E2,2.576957914E2,2.168726957E1,1.913582609E1,0.000000000E0,0.000000000E0,4.176029970E1,6.076188127E-1,2.721175784E1,3.045056820E5,8.330384766E3,0.000000000E0,0.000000000E0,0.000000000E0,1.871041792E5,6.000000000E0,1.800000000E1,2.233934479E2,2.160061035E2,4.176029861E1,0.000000000E0,0.000000000E0,0.000000000E0,NaN,2.721175944E1
19,series01.tif:z:6/68 t:19/95 - Mark_and_Find 001/mN10 Control001,4.068664892E1,7.996397793E3,2.871245857E3,3.996790005E3,3.980062500E3,1.254454492E4,2.944120835E2,2.665019524E2,0.000000000E0,0.000000000E0,3.017869165E1,2.806587827E2,2.602472349E2,2.934160001E1,1.403293914E1,0.000000000E0,0.000000000E0,2.410223450E1,5.613852142E-1,3.017870862E1,3.253466296E5,8.554921875E3,0.000000000E0,0.000000000E0,0.000000000E0,1.999099448E5,6.000000000E0,1.900000000E1,2.199839020E2,2.137330780E2,2.410224072E1,0.000000000E0,0.000000000E0,0.000000000E0,NaN,3.017869165E1
20,series01.tif:z:6/68 t:20/95 - Mark_and_Find 001/mN10 Control001,3.580425105E1,8.380777166E3,2.776303651E3,1.170021952E4,4.464699219E3,1.197907324E4,2.933246755E2,2.683143022E2,0.000000000E0,0.000000000E0,2.674423557E1,2.819345044E2,2.615229566E2,2.423871305E1,1.530866087E1,0.000000000E0,0.000000000E0,3.282854179E1,6.290484255E-1,2.674423052E1,3.000674497E5,9.083449219E3,0.000000000E0,0.000000000E0,0.000000000E0,1.843770977E5,6.000000000E0,2.000000000E1,2.211204224E2,2.160061035E2,3.282852597E1,1.776356839E-15,0.000000000E0,0.000000000E0,NaN,2.674423557E1
