 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,Frame,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
1,Recording first line measurement in ... 1 seconds:z:4/8 t:1/95 - Mark_and_Find 001/mN10 50 vv% 4015,151.352512993,111.079811342,19.064632847,95.861862034,79.102081299,182.487716675,483.495630729,570.244187166,0,0,117.393423641,440.121352511,530.697051143,88.024270502,80.369986111,0,0,-42.357454706,0.138010447,117.393423641,16812.208589474,109.601135254,0,0,0,10330.422454834,4,1,345.000000000,416.000000000,137.642545294,0.000000000,0.000000000,0.000000000,NaN,117.393423641
2,1 sec:z:4/8 t:2/95 - Mark_and_Find 001/mN10 50 vv% 4015,151.352512993,109.798869800,12.534090598,92.779833838,70.604911804,137.000000000,483.495630729,570.244187166,0,0,117.393423641,440.121352511,530.697051143,88.024270502,80.369986111,0,0,-42.357454706,0.138010447,117.393423641,16618.334867980,108.850662231,0,0,0,10211.294891357,4,2,345.000000000,416.000000000,137.642545294,0.000000000,0.000000000,0.000000000,NaN,117.393423641
3,1 sec:z:4/8 t:3/95 - Mark_and_Find 001/mN10 50 vv% 4015,151.352512993,107.372014446,15.585889688,103.025424495,68.771263123,151.890365601,483.495630729,570.244187166,0,0,117.393423641,440.121352511,530.697051143,88.024270502,80.369986111,0,0,-42.357454706,0.138010447,117.393423641,16251.024211496,107.627601624,0,0,0,9985.597343445,4,3,345.000000000,416.000000000,137.642545294,0.000000000,0.000000000,0.000000000,NaN,117.393423641
4,Recording first line measurement in ... 1 seconds:z:4/8 t:1/95 - Mark_and_Find 001/mN10 50 vv% 4015,149.725066617,111.493280660,21.190426482,99.132021800,70.923896790,177.905822754,484.133487762,569.818936167,0,0,115.821754541,438.845638445,533.248479274,91.851412698,73.991415784,0,0,-38.889778611,0.140256856,115.821774742,16693.338874097,109.996353149,0,0,0,10257.381820679,4,1,344.166656494,418.166656494,141.110229450,0.000000000,0.000000000,0.000000000,NaN,115.821754541
5,1 sec:z:4/8 t:2/95 - Mark_and_Find 001/mN10 50 vv% 4015,152.979959370,111.726223722,11.320332504,115.439151138,83.916091919,152.016540527,484.133487762,567.692759035,0,0,118.537720517,438.845638445,529.421337078,91.851412698,77.818557980,0,0,-40.489824397,0.136814227,118.537723403,17091.873165566,110.891113281,0,0,0,10502.265029907,4,2,344.166656494,414.833343506,139.510193289,0.000000000,0.000000000,0.000000000,NaN,118.537720517
6,1 sec:z:4/8 t:3/95 - Mark_and_Find 001/mN10 50 vv% 4015,149.725066617,117.488196249,13.544384252,118.574397713,82.505920410,157.271347046,489.236344023,558.975386078,0,0,116.685809071,438.845638445,529.421337078,102.057125220,61.234275132,0,0,-30.677280022,0.138187352,116.685824773,17590.928010030,117.818046570,0,0,0,10808.914054871,4,3,344.166656494,414.833343506,149.322731961,0.000000000,0.000000000,0.000000000,NaN,116.685809071
7,1 sec:z:4/8 t:4/95 - Mark_and_Find 001/mN10 50 vv% 4015,157.862298498,113.007350489,20.546663665,108.936700404,63.891204834,168.250000000,478.392774468,567.054902003,0,0,122.380665736,418.434213401,558.762760579,122.468550264,17.859996913,0,0,-7.989326766,0.132453263,122.380662129,17839.600095407,111.993057251,0,0,0,10961.712997437,4,4,327.500000000,437.833343506,172.010685267,0.000000000,0.000000000,0.000000000,NaN,122.380665736
8,1 sec:z:4/8 t:5/95 - Mark_and_Find 001/mN10 50 vv% 4015,138.332941983,100.698983540,18.991132718,112.955210663,60.941516876,140.437072754,480.518951600,567.054902003,0,0,107.018986443,433.742782184,540.902763665,94.402840828,53.579990740,0,0,29.518975008,0.151779742,107.018973655,13929.986647829,103.147956848,0,0,0,8559.413600922,4,5,340.166656494,465.166656494,29.518962916,0.000000000,0.000000000,0.000000000,NaN,107.018986443
9,1 sec:z:4/8 t:6/95 - Mark_and_Find 001/mN10 50 vv% 4015,136.705495607,106.178916159,23.647577977,79.889909409,62.504390717,169.750000000,484.983970294,558.762760579,0,0,106.051498111,465.635633816,510.285626099,40.822850088,99.505697089,0,0,-67.857294300,0.152743319,106.051503003,14515.241356528,106.303024292,0,0,0,8919.028957367,4,6,364.500000000,399.500000000,112.142712194,0.000000000,0.000000000,0.000000000,NaN,106.051498111
10,1 sec:z:4/8 t:7/95 - Mark_and_Find 001/mN10 50 vv% 4015,128.568263725,110.785245195,18.497750991,109.051198244,70.613189697,168.524932861,484.771344794,555.786100915,0,0,99.765226319,474.565632272,507.734197969,22.962853174,98.229983024,0,0,-77.444703259,0.162324943,99.765238986,14243.466621148,109.115715027,0,0,0,8752.034370422,4,7,371.500000000,397.500000000,102.555295121,3.553E-15,0.000000000,0.000000000,NaN,99.765226319
11,1 sec:z:4/8 t:8/95 - Mark_and_Find 001/mN10 50 vv% 4015,136.705495607,109.135076704,21.300216540,113.929480471,56.388889313,170.137084961,486.472290393,554.935618383,0,0,106.287390760,456.705635359,511.561340164,61.234275132,88.024270502,0,0,-55.101876439,0.152066078,106.287362048,14919.364748973,111.522872925,0,0,0,9167.346443176,4,8,357.500000000,400.833343506,124.898125828,0.000000000,0.000000000,0.000000000,NaN,106.287390760
12,1 sec:z:4/8 t:9/95 - Mark_and_Find 001/mN10 50 vv% 4015,125.313370973,106.620931254,21.451564121,116.365903869,50.388023376,152.444442749,487.748004458,555.786100915,0,0,96.844166779,475.841346337,509.009912034,25.514281305,95.678554894,0,0,-76.024774379,0.167903730,96.844157320,13361.028311685,107.641235352,0,0,0,8209.811706543,4,9,373.166656494,398.833343506,103.975234926,0.000000000,0.000000000,0.000000000,NaN,96.844166779
13,1 sec:z:4/8 t:10/95 - Mark_and_Find 001/mN10 50 vv% 4015,131.823156478,109.071530943,22.227573707,106.817828670,48.105903625,168.830825806,489.236344023,550.895850688,0,0,101.808767516,483.495630729,500.079913577,12.757140652,103.332839285,0,0,-83.765519904,0.159820031,101.808783235,14378.153490736,112.247497559,0,0,0,8834.794006348,4,10,379.166656494,392.166656494,96.234493823,0.000000000,0.000000000,0.000000000,NaN,101.808767516
14,1 sec:z:3/8 t:11/95 - Mark_and_Find 001/mN10 50 vv% 4015,136.705495607,110.416348866,20.592841216,102.258157544,59.987262726,172.125595093,484.133487762,547.493959491,0,0,105.283987843,475.841346337,496.252771381,19.135710979,104.608553350,0,0,-80.233320604,0.154978404,105.284000632,15094.521694828,109.233314514,0,0,0,9274.973304749,3,11,372.500000000,388.500000000,99.766678198,3.553E-15,0.000000000,0.000000000,NaN,105.283987843
15,1 sec:z:3/8 t:12/95 - Mark_and_Find 001/mN10 50 vv% 4015,131.823156478,113.142353011,23.539522582,82.335979640,68.929168701,177.886108398,486.259664893,558.550154545,0,0,102.089013090,484.771344794,507.734197969,3.827142196,103.332839285,0,0,88.567903816,0.158943788,102.089013090,14914.782105227,113.520835876,0,0,0,9164.530593872,3,12,380.166656494,477.833343506,88.567903816,0.000000000,0.000000000,0.000000000,NaN,102.089013090
16,1 sec:z:3/8 t:13/95 - Mark_and_Find 001/mN10 50 vv% 4015,122.058478220,119.776627960,21.339816426,103.817310058,59.916667938,168.501831055,496.252771381,560.251100143,0,0,94.522482925,475.841346337,517.939910491,42.098564153,86.748556437,0,0,-64.126614774,0.171675204,94.522459923,14619.752935189,117.504669189,0,0,0,8983.247097015,3,13,372.833343506,405.833343506,115.873374503,7.105E-15,0.000000000,0.000000000,NaN,94.522482925
17,1 sec:z:3/8 t:14/95 - Mark_and_Find 001/mN10 50 vv% 4015,133.450602854,115.864542519,23.597209520,103.170487449,68.889747620,183.606994629,488.385861490,560.888957176,0,0,103.863461905,454.154207228,523.042766752,70.164273589,77.818557980,0,0,-47.820988594,0.155455043,103.863462808,15462.193048618,112.795410156,0,0,0,9500.892486572,3,14,355.500000000,409.500000000,132.179001295,0.000000000,0.000000000,0.000000000,NaN,103.863461905
18,1 sec:z:3/8 t:15/95 - Mark_and_Find 001/mN10 50 vv% 4015,133.450602854,108.993069090,28.288380516,98.688229080,25.666666031,178.266830444,488.598486990,565.991813437,0,0,102.948008514,450.327065033,531.972765208,77.818557980,70.164273589,0,0,-42.321448745,0.158232068,102.948036442,14545.190777063,105.980545044,0,0,0,8937.431665421,3,15,353.166656494,416.500000000,137.678555641,0.000000000,0.000000000,0.000000000,NaN,102.948008514
19,1 sec:z:3/8 t:16/95 - Mark_and_Find 001/mN10 50 vv% 4015,130.195710102,119.147406578,22.427312602,117.559544906,67.333335876,174.037979126,493.276111718,563.865616840,0,0,100.494820273,459.257063489,526.869908947,70.164273589,75.267129850,0,0,-47.057645947,0.162001555,100.494830431,15512.481206210,119.987121582,0,0,0,9531.792526245,3,16,359.833343506,413.166656494,132.942338556,0.000000000,0.000000000,0.000000000,NaN,100.494820273
20,1 sec:z:3/8 t:17/95 - Mark_and_Find 001/mN10 50 vv% 4015,128.568263725,114.438252268,20.412028513,102.993101202,51.833332062,164.253082275,494.977057316,568.330616068,0,0,99.422977536,456.705635359,537.075621469,77.818557980,63.785703262,0,0,-39.272164678,0.163444425,99.422941014,14713.127397867,111.169296265,0,0,0,9040.621929169,3,17,357.833343506,420.833343506,140.727837433,0.000000000,0.000000000,0.000000000,NaN,99.422977536
21,1 sec:z:3/8 t:18/95 - Mark_and_Find 001/mN10 50 vv% 4015,122.058478220,114.245890147,31.155970648,99.976438627,36.777778625,219.589721680,500.079913577,565.566581904,0,0,94.790887066,469.462776011,529.421337078,62.509989197,73.991415784,0,0,-50.095699920,0.170704370,94.790903716,13944.679494261,113.332847595,0,0,0,8568.441761017,3,18,368.166656494,414.833343506,129.904312115,0.000000000,0.000000000,0.000000000,NaN,94.790887066
22,1 sec:z:3/8 t:19/95 - Mark_and_Find 001/mN10 50 vv% 4015,125.313370973,117.261847682,29.888568320,103.716302201,24.472221375,176.430908203,494.551806317,570.669418699,0,0,97.142459301,452.878493163,546.005619926,84.197128306,51.028562610,0,0,-31.393896946,0.166874159,97.142452541,14694.477419520,117.591377258,0,0,0,9029.162271500,3,19,355.166656494,427.500000000,148.606109588,7.105E-15,0.000000000,0.000000000,NaN,97.142459301
23,1 sec:z:3/8 t:20/95 - Mark_and_Find 001/mN10 50 vv% 4015,123.685924597,122.851186200,34.040909982,138.574167751,32.007999420,223.453186035,495.189682816,568.543222102,0,0,95.920163024,461.808491620,534.524193339,68.888559523,68.888559523,0,0,-44.820389994,0.168931379,95.920172229,15194.962552964,121.685554504,0,0,0,9336.690151215,3,20,361.500000000,419.166656494,135.179615470,0.000000000,0.000000000,0.000000000,NaN,95.920163024
24,1 sec:z:4/8 t:21/95 - Mark_and_Find 001/mN10 50 vv% 4015,120.431031844,111.597422832,30.627725226,143.298720248,32.838893890,194.888839722,493.063486218,573.220866295,0,0,92.722368127,454.154207228,548.557048057,79.094272045,51.028562610,0,0,-32.451039010,0.176026981,92.722346225,13439.792782771,113.821624756,0,0,0,8258.209289551,4,21,355.833343506,429.833343506,147.548952384,0.000000000,0.000000000,0.000000000,NaN,92.722368127
25,1 sec:z:4/8 t:22/95 - Mark_and_Find 001/mN10 50 vv% 4015,123.685924597,112.071431210,34.308245281,61.913287751,27.812267303,190.987243652,493.701343251,570.456793199,0,0,96.112259671,455.429921294,540.902763665,77.818557980,59.958561067,0,0,-37.630416423,0.168256778,96.112280226,13861.658590098,114.711761475,0,0,0,8517.428771973,4,22,357.166656494,424.166656494,142.369593024,0.000000000,0.000000000,0.000000000,NaN,96.112259671
26,1 sec:z:4/8 t:23/95 - Mark_and_Find 001/mN10 50 vv% 4015,118.803585468,116.770734395,29.556281520,102.277184039,50.917694092,204.695816040,499.016825011,567.267527502,0,0,91.927176191,469.462776011,533.248479274,61.234275132,70.164273589,0,0,-48.938739084,0.176665429,91.927194500,13872.781923845,115.774688721,0,0,0,8524.263610840,4,23,367.500000000,417.500000000,131.061261702,0.000000000,0.000000000,0.000000000,NaN,91.927176191
27,1 sec:z:4/8 t:24/95 - Mark_and_Find 001/mN10 50 vv% 4015,128.568263725,106.686313581,29.097471759,68.604521617,30.963493347,204.586975098,496.678002915,571.094669698,0,0,99.190813493,455.429921294,543.454191796,84.197128306,57.407132936,0,0,-34.166953608,0.164210430,99.190816943,13716.474100361,106.308349609,0,0,0,8428.218772888,4,24,357.166656494,425.833343506,145.833056804,0.000000000,0.000000000,0.000000000,NaN,99.190813493
28,1 sec:z:4/8 t:25/95 - Mark_and_Find 001/mN10 50 vv% 4015,118.803585468,111.409795996,30.716712725,134.661406100,50.750000000,191.611114502,498.378967979,569.606330133,0,0,92.182540863,469.462776011,534.524193339,59.958561067,72.715701719,0,0,-50.803575496,0.175687985,92.182532662,13235.883220594,110.393005371,0,0,0,8132.915107727,4,25,367.833343506,418.500000000,129.196418253,7.105E-15,0.000000000,0.000000000,NaN,92.182540863
29,1 sec:z:4/8 t:26/95 - Mark_and_Find 001/mN10 50 vv% 4015,125.313370973,109.548635458,29.958363567,88.929721735,47.090183258,208.156677246,495.402288849,572.370383763,0,0,97.067972108,455.429921294,546.005619926,81.645700176,54.855704806,0,0,-33.202751869,0.167130366,97.067954143,13727.908794726,114.485687256,0,0,0,8435.244930267,4,26,356.500000000,427.833343506,146.797250345,0.000000000,0.000000000,0.000000000,NaN,97.067972108
30,1 sec:z:4/8 t:27/95 - Mark_and_Find 001/mN10 50 vv% 4015,115.548692715,114.006064993,25.643184401,59.968698330,59.757823944,167.725509644,501.993484675,567.692759035,0,0,88.801469597,474.565632272,533.248479274,56.131418871,71.439987654,0,0,-52.197207549,0.184134257,88.801485505,13173.251771503,118.004081726,0,0,0,8094.430614471,4,27,372.166656494,417.500000000,127.802805682,0.000000000,0.000000000,0.000000000,NaN,88.801469597
31,1 sec:z:4/8 t:28/95 - Mark_and_Find 001/mN10 50 vv% 4015,123.685924597,111.609653674,27.270601679,113.167485997,47.150001526,170.963012695,494.977057316,573.646097828,0,0,95.422123472,455.429921294,547.281333991,80.369986111,54.855704806,0,0,-34.469072147,0.170699398,95.422152214,13804.543208539,113.000938416,0,0,0,8482.333679199,4,28,357.166656494,428.500000000,145.530930249,7.105E-15,0.000000000,0.000000000,NaN,95.422123472
