 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,Frame,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
1,Recording first line measurement in ... 1 seconds:z:11/15 t:1/95 - Mark_and_Find 001/mN10 25 vv% 3018,65.097855051,6813.897070312,812.601252724,6104.691666603,5454.179199219,8454.741210938,323.503419740,296.508302956,0,0,49.822973181,303.619947529,281.932808420,40.822850088,30.617137566,0,0,-35.809438170,0.329546924,49.822968041,443570.083814693,6631.176757812,0,0,0,272555.882812500,11,1,237.750000000,221.000000000,144.190554226,0.000000000,0.000000000,0.000000000,NaN,49.822973181
2,1 sec:z:11/15 t:2/95 - Mark_and_Find 001/mN10 25 vv% 3018,65.097855051,6794.887048340,736.973465267,7306.243816376,4683.138671875,8153.500000000,324.141276772,295.870445923,0,0,49.566825896,304.895661594,280.657094355,39.547136023,31.892851631,0,0,-37.868560007,0.332961734,49.566820997,442332.572159803,6911.742675781,0,0,0,271795.481933594,11,2,238.750000000,220.000000000,142.131432141,3.553E-15,0.000000000,0.000000000,NaN,49.566825896
3,1 sec:z:11/15 t:3/95 - Mark_and_Find 001/mN10 25 vv% 3018,66.725301427,6374.384932355,808.519654174,5367.234526634,5205.024902344,8281.000000000,322.755658508,297.081912945,0,0,51.268192996,301.068519399,284.484236550,45.925706349,26.789995370,0,0,-29.435416361,0.319010066,51.268192996,425332.756023975,6262.625000000,0,0,0,261349.782226562,11,3,235.500000000,223.000000000,150.564583639,3.553E-15,0.000000000,0.000000000,NaN,51.268192996
4,1 sec:z:11/15 t:4/95 - Mark_and_Find 001/mN10 25 vv% 3018,74.862533308,6873.935419497,1165.125524138,6217.735427856,5123.648437500,10458.625000000,324.828693864,293.095306491,0,0,57.152310475,302.344233464,275.554238094,47.201420414,35.719993827,0,0,-37.061735476,0.288009491,57.152310475,514600.219302530,6583.166015625,0,0,0,316201.029296875,11,4,236.750000000,216.250000000,142.938264524,3.553E-15,0.000000000,0.000000000,NaN,57.152310475
5,1 sec:z:10/15 t:5/95 - Mark_and_Find 001/mN10 25 vv% 3018,68.352747803,7116.586274647,992.728708801,7220.948275566,4825.168457031,8670.432617188,322.277265733,288.470843004,0,0,51.751004270,302.344233464,273.002809963,42.098564153,33.168565696,0,0,-38.494373354,0.320721650,51.751004270,486438.226852088,7213.162109375,0,0,0,298896.623535156,10,5,236.750000000,213.500000000,141.505626646,0.000000000,0.000000000,0.000000000,NaN,51.751004270
6,1 sec:z:10/15 t:6/95 - Mark_and_Find 001/mN10 25 vv% 3018,69.980194180,6780.768225382,1505.371277061,4690.171116829,4678.513183594,10647.375000000,319.885301861,280.497630096,0,0,53.618893490,299.792805333,262.797097441,42.098564153,36.995707892,0,0,-40.416470191,0.305878754,53.618893490,474519.477099578,6651.811035156,0,0,0,291573.033691406,10,6,234.750000000,206.250000000,139.583529809,0.000000000,0.000000000,0.000000000,NaN,53.618893490
7,1 sec:z:10/15 t:7/95 - Mark_and_Find 001/mN10 25 vv% 3018,58.588069546,6819.525322808,601.524917460,5886.851152420,5743.571289062,8110.000000000,316.217623923,276.032630868,0,0,45.159647256,301.068519399,258.969955245,31.892851631,35.719993827,0,0,-47.862405226,0.361008951,45.159647256,399542.823881861,6833.196289062,0,0,0,245502.911621094,10,7,236.000000000,203.250000000,132.137594774,0.000000000,0.000000000,0.000000000,NaN,45.159647256
8,1 sec:z:10/15 t:8/95 - Mark_and_Find 001/mN10 25 vv% 3018,65.097855051,6310.701049805,1523.441309099,4622.857683182,4288.724609375,9807.309570312,312.071553211,274.597452545,0,0,49.635155560,287.035664681,273.002809963,51.028562610,5.102856261,0,0,5.161098033,0.332045630,49.635155560,410813.102209505,5810.203125000,0,0,0,252428.041992188,10,8,225.250000000,217.000000000,5.161098033,0.000000000,0.000000000,0.000000000,NaN,49.635155560
9,1 sec:z:10/15 t:9/95 - Mark_and_Find 001/mN10 25 vv% 3018,66.725301427,5992.369605088,1295.713999636,5541.319771767,3517.212402344,8523.700195312,308.084946757,269.972989058,0,0,51.387094303,283.208522485,266.624239637,52.304276675,7.654284391,0,0,6.772159966,0.317535500,51.387094303,399842.668162264,5917.393554688,0,0,0,245687.153808594,10,9,221.500000000,214.000000000,6.772159966,8.882E-16,0.000000000,0.000000000,NaN,51.387094303
10,1 sec:z:10/15 t:10/95 - Mark_and_Find 001/mN10 25 vv% 3018,65.097855051,6131.205725098,2164.958024092,3947.756733894,3929.552246094,13250.250000000,307.128161208,264.870132797,0,0,49.165703959,283.208522485,264.072811506,49.752848545,3.827142196,0,0,2.602562202,0.338416882,49.165703959,399128.341579419,5370.947265625,0,0,0,245248.229003906,10,10,221.500000000,208.500000000,2.602562202,4.441E-16,0.000000000,0.000000000,NaN,49.165703959
