 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,Frame,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
1,Recording first line measurement in ... 1 seconds:z:7/13 t:1/95 - Mark_and_Find 001/mN10 50 vv% 3014,73.235086932,6645.638780382,652.851409030,6150.426364899,5472.022460938,8545.852539062,306.371727939,296.585115207,0,0,55.989132405,288.311378746,275.554238094,38.271421957,43.374278218,0,0,-48.674499521,0.293576704,55.989130252,486693.933801399,6583.537597656,0,0,0,299053.745117188,7,1,225.666488647,216.006103516,131.325489904,3.553E-15,0.000000000,0.000000000,NaN,55.989132405
2,1 sec:z:7/13 t:2/95 - Mark_and_Find 001/mN10 50 vv% 3014,79.744872437,6589.388517419,966.799393319,5886.116038799,3845.182861328,9149.537109375,304.989817920,294.348722423,0,0,61.179406820,285.759950616,271.727095898,40.822850088,47.201420414,0,0,-49.496794522,0.267733126,61.179409794,525469.946761398,6634.375488281,0,0,0,322880.037353516,7,2,223.500000000,212.500000000,130.503202726,0.000000000,0.000000000,0.000000000,NaN,61.179406820
3,1 sec:z:7/13 t:3/95 - Mark_and_Find 001/mN10 50 vv% 3014,79.744872437,6495.688944914,1106.824521731,5656.422734261,4911.777832031,9505.250000000,301.706376431,288.949235779,0,0,61.098284202,283.208522485,265.348525572,39.547136023,48.477134479,0,0,-51.215635900,0.268444557,61.098294318,517997.886304574,6256.784667969,0,0,0,318288.758300781,7,3,221.500000000,207.833328247,128.784356477,0.000000000,0.000000000,0.000000000,NaN,61.098284202
4,1 sec:z:7/13 t:4/95 - Mark_and_Find 001/mN10 50 vv% 3014,81.372318814,6813.496445313,1093.709859545,6640.678355217,5196.719238281,10295.388671875,295.965663138,284.484236550,0,0,61.941869892,274.278524028,262.797097441,44.649992284,44.649992284,0,0,-45.000000000,0.266512715,61.941888245,554430.004983142,6645.152343750,0,0,0,340674.822265625,7,4,214.833328247,205.833328247,135.000000000,0.000000000,0.000000000,0.000000000,NaN,61.941869892
5,1 sec:z:7/13 t:5/95 - Mark_and_Find 001/mN10 50 vv% 3014,78.117426061,6353.536895752,781.606465416,5452.573111534,4922.694824219,7970.983398438,291.925905175,281.294951387,0,0,60.149764104,271.727095898,260.245669311,42.098564153,44.649992284,0,0,-46.145762838,0.271325075,60.149768600,496321.948679954,6207.368164062,0,0,0,304969.770996094,7,5,212.500000000,203.500000000,133.854241619,0.000000000,0.000000000,0.000000000,NaN,60.149764104
6,1 sec:z:7/13 t:6/95 - Mark_and_Find 001/mN10 50 vv% 3014,81.372318814,6124.974404297,998.444348159,5402.535961151,4917.452148438,9986.083007812,289.587092811,275.979479360,0,0,62.569262996,267.899953702,253.867098984,44.649992284,45.925706349,0,0,-46.652304678,0.261194770,62.569258806,498403.369951444,5904.211425781,0,0,0,306248.720214844,7,6,210.166671753,198.500000000,133.347682602,0.000000000,0.000000000,0.000000000,NaN,62.569262996
7,1 sec:z:7/13 t:7/95 - Mark_and_Find 001/mN10 50 vv% 3014,79.744872437,6608.171326929,1154.869643802,5802.939996719,4527.962890625,9157.666992188,287.886137480,273.640666996,0,0,61.500944756,269.175667767,250.039956789,39.547136023,49.752848545,0,0,-52.020779145,0.264940930,61.500948749,526967.779509829,6365.972167969,0,0,0,323800.395019531,7,7,210.833328247,195.500000000,127.979225620,0.000000000,0.000000000,0.000000000,NaN,61.500944756
8,1 sec:z:7/13 t:8/95 - Mark_and_Find 001/mN10 50 vv% 3014,81.372318814,6363.316279297,1080.540627324,5181.816216469,4457.042480469,8626.527343750,286.610423415,269.175667767,0,0,62.880612154,270.451381833,242.385672397,34.444279762,54.855704806,0,0,-57.707113501,0.258614597,62.880597717,517797.800990569,6409.992675781,0,0,0,318165.813964844,7,8,211.500000000,190.166671753,122.292887818,3.553E-15,0.000000000,0.000000000,NaN,62.880612154
9,1 sec:z:7/13 t:9/95 - Mark_and_Find 001/mN10 50 vv% 3014,84.627211566,6584.683913011,1551.863691554,5685.693393707,3774.696289062,10169.666992188,285.972576115,263.860195740,0,0,64.770325793,273.002809963,234.731388006,26.789995370,59.958561067,0,0,-66.801409486,0.253494028,64.770331757,557243.438602393,6561.000976562,0,0,0,342403.563476562,7,9,214.166671753,183.500000000,113.198588253,0.000000000,0.000000000,0.000000000,NaN,64.770325793
10,1 sec:z:7/13 t:10/95 - Mark_and_Find 001/mN10 50 vv% 3014,60.215515922,6687.931409681,1543.179148887,6666.394865990,3876.943847656,9754.305664062,290.012334077,272.577578430,0,0,45.898136350,273.002809963,257.694241180,35.719993827,30.617137566,0,0,-39.737604600,0.359193254,45.898141340,402717.240285214,6697.333496094,0,0,0,247453.462158203,7,10,213.500000000,202.166671753,140.262400578,0.000000000,0.000000000,0.000000000,NaN,45.898136350
