 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,Frame,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
1,Recording first line measurement in ... 1 seconds:z:6/12 t:1/95 - Mark_and_Find 001/mN10 50 vv% 2013,76.489979685,7393.840009973,828.640630194,6905.631754875,5464.608886719,9063.651367188,349.505301167,306.009264046,0,0,58.446053617,327.858514769,285.759950616,43.374278218,42.098564153,0,0,43.994913995,0.281386997,58.446070196,565554.672155248,7300.780273438,0,0,0,347510.480468750,6,1,257.488891602,255.784133911,43.994896006,0.000000000,0.000000000,0.000000000,NaN,58.446053617
2,Recording first line measurement in ... 1 seconds:z:6/12 t:1/95 - Mark_and_Find 001/mN10 50 vv% 2013,76.489979685,7241.103775349,701.233130593,6961.799161911,5637.498046875,8678.045898438,351.317649835,306.009264046,0,0,58.969722101,330.409942899,285.759950616,43.374278218,42.098564153,0,0,43.505666409,0.276411589,58.969720157,553871.880671706,7208.395996094,0,0,0,340331.877441406,6,1,258.625427246,255.784133911,43.505665944,0.000000000,0.000000000,0.000000000,NaN,58.969722101
3,1 sec:z:6/12 t:2/95 - Mark_and_Find 001/mN10 50 vv% 2013,6.509785505,8027.872314453,277.418107201,7772.205255508,7770.988281250,8394.079101562,372.286927261,283.928272356,0,0,3.661579460,372.508507052,281.932808420,1.275714065,5.102856261,0,0,-76.857587028,1.000000000,3.661584157,52259.726829309,7973.210937500,0,0,0,32111.489257812,6,2,291.500000000,221.166671753,103.142604803,0.000000000,0.000000000,0.000000000,NaN,3.661579460
4,1 sec:z:6/12 t:3/95 - Mark_and_Find 001/mN10 50 vv% 2013,76.489979685,7309.438029837,767.275437961,5963.986708641,5827.817871094,8616.555664062,351.246599476,304.470420328,0,0,58.962590805,331.685656964,283.208522485,40.822850088,44.649992284,0,0,46.753404860,0.276478455,58.962586640,559098.766409269,7359.277832031,0,0,0,343543.587402344,6,3,259.500000000,255.500000000,46.753418366,0.000000000,0.000000000,0.000000000,NaN,58.962590805
5,1 sec:z:6/12 t:4/95 - Mark_and_Find 001/mN10 50 vv% 2013,73.235086932,7295.316655816,1168.470317151,5995.834244728,5073.244628906,9844.617187500,348.907796845,302.556849230,0,0,56.542267309,329.134228834,283.208522485,42.098564153,40.822850088,0,0,43.781124765,0.287860865,56.542271799,534273.149486749,7323.500000000,0,0,0,328289.249511719,6,4,257.500000000,252.500000000,43.781129512,0.000000000,0.000000000,0.000000000,NaN,56.542267309
6,1 sec:z:6/12 t:5/95 - Mark_and_Find 001/mN10 50 vv% 2013,79.744872437,6777.192412707,1054.783413338,5631.821613312,4984.692382812,9178.745117188,348.695171346,300.218036866,0,0,60.643772604,325.307086638,281.932808420,48.477134479,38.271421957,0,0,37.593087872,0.272483501,60.643762321,540446.344434415,6801.576171875,0,0,0,332082.428222656,6,5,254.500000000,249.833328247,37.593095351,3.553E-15,0.000000000,0.000000000,NaN,60.643772604
7,1 sec:z:6/12 t:6/95 - Mark_and_Find 001/mN10 50 vv% 2013,69.980194180,7297.919535792,1528.013508271,6172.030566216,4763.802246094,10926.305664062,345.718511682,301.918992198,0,0,54.006902902,329.134228834,280.657094355,34.444279762,44.649992284,0,0,52.678963807,0.301499407,54.006923797,510709.826222387,7024.373535156,0,0,0,313810.540039062,6,6,258.166656494,253.500000000,52.678946084,0.000000000,0.000000000,0.000000000,NaN,54.006902902
8,1 sec:z:6/12 t:7/95 - Mark_and_Find 001/mN10 50 vv% 2013,69.980194180,7359.788892169,1719.007294783,6456.143287659,4580.123046875,11802.095703125,344.655413384,300.218036866,0,0,53.844269014,325.307086638,281.932808420,40.822850088,38.271421957,0,0,43.399975285,0.303323485,53.844273728,515039.455795433,7126.442871094,0,0,0,316470.922363281,6,7,254.833328247,249.833328247,43.399970541,0.000000000,0.000000000,0.000000000,NaN,53.844269014
9,1 sec:z:6/12 t:8/95 - Mark_and_Find 001/mN10 50 vv% 2013,71.607640556,7692.709849964,1728.092885897,4880.360844612,4757.693847656,11736.083007812,347.844708280,300.643278132,0,0,54.606258030,332.961371030,278.105666224,31.892851631,47.201420414,0,0,56.433681265,0.301775789,54.606256262,550856.801837455,7401.574218750,0,0,0,338479.233398438,6,8,260.833343506,253.500000000,56.433696376,3.553E-15,0.000000000,0.000000000,NaN,54.606258030
10,1 sec:z:6/12 t:9/95 - Mark_and_Find 001/mN10 50 vv% 2013,66.725301427,7331.879870903,1797.047730692,5974.846886635,4366.658691406,11404.200195312,347.844688814,301.918992198,0,0,50.833288215,339.339941356,278.105666224,17.859996913,49.752848545,0,0,70.958769262,0.324492005,50.833294349,489221.894413546,7120.337890625,0,0,0,300607.074707031,6,9,266.166656494,255.500000000,70.958771648,0.000000000,0.000000000,0.000000000,NaN,50.833288215
11,1 sec:z:6/12 t:10/95 - Mark_and_Find 001/mN10 50 vv% 2013,74.862533308,7346.056380562,1471.120837167,6601.191790104,3757.466552734,11001.184570312,349.545653878,299.367564067,0,0,57.885501305,327.858514769,280.657094355,44.649992284,39.547136023,0,0,40.829563475,0.280759710,57.885485909,549944.390475886,7247.561523438,0,0,0,337918.593505859,6,10,256.833343506,249.500000000,40.829585131,0.000000000,0.000000000,0.000000000,NaN,57.885501305
12,1 sec:z:5/12 t:11/95 - Mark_and_Find 001/mN10 50 vv% 2013,69.980194180,7021.174350472,1177.696381470,4839.980731964,4830.388671875,9741.523437500,349.970904877,300.643278132,0,0,53.536098999,331.685656964,281.932808420,38.271421957,39.547136023,0,0,46.287328942,0.306825579,53.536094309,491343.144415419,7131.047851562,0,0,0,301910.497070312,5,11,259.833343506,250.833328247,46.287324143,3.553E-15,0.000000000,0.000000000,NaN,53.536098999
13,1 sec:z:5/12 t:12/95 - Mark_and_Find 001/mN10 50 vv% 2013,69.980194180,7666.380087209,1448.373777235,5417.698046684,4429.317871094,11361.518554688,348.482565312,298.942332534,0,0,53.324576642,329.134228834,281.932808420,40.822850088,35.719993827,0,0,41.443818906,0.309264574,53.324590665,536494.767158109,7605.347656250,0,0,0,329654.343750000,5,12,257.500000000,248.166671753,41.443814903,0.000000000,0.000000000,0.000000000,NaN,53.324576642
14,1 sec:z:5/12 t:13/95 - Mark_and_Find 001/mN10 50 vv% 2013,73.235086932,7058.862174479,1162.585205145,6142.979283333,4637.722167969,9880.522460938,351.033993443,297.666618469,0,0,55.673710468,327.858514769,283.208522485,48.477134479,30.617137566,0,0,32.840404271,0.296912671,55.673703084,516956.384990536,6888.868652344,0,0,0,317648.797851562,5,13,256.833343506,245.166671753,32.840417125,0.000000000,0.000000000,0.000000000,NaN,55.673710468
15,1 sec:z:5/12 t:14/95 - Mark_and_Find 001/mN10 50 vv% 2013,69.980194180,7167.920114916,1394.595666927,7375.197202682,4063.250000000,11950.305664062,351.246599476,300.643278132,0,0,54.207424271,339.339941356,276.829952159,25.514281305,49.752848545,0,0,117.570137182,0.299272949,54.207424016,501612.441506258,7095.720703125,0,0,0,308220.564941406,5,14,265.500000000,216.833328247,117.570121849,0.000000000,0.000000000,0.000000000,NaN,54.207424271
16,1 sec:z:5/12 t:15/95 - Mark_and_Find 001/mN10 50 vv% 2013,79.744872437,7490.527333785,1621.127305498,7350.962378502,4167.715332031,11609.827148438,351.246599476,298.942332534,0,0,61.696160713,331.685656964,275.554238094,40.822850088,48.477134479,0,0,51.155168343,0.263266957,61.696173906,597331.146720840,7582.885253906,0,0,0,367035.839355469,5,15,260.166656494,253.166671753,51.155162736,0.000000000,0.000000000,0.000000000,NaN,61.696160713
17,1 sec:z:5/12 t:16/95 - Mark_and_Find 001/mN10 50 vv% 2013,81.372318814,7112.435332031,1708.441445425,7929.112280369,3904.843017578,10795.899414062,351.033993443,296.390904404,0,0,62.365182690,327.858514769,275.554238094,48.477134479,43.374278218,0,0,41.406433812,0.262907005,62.365168665,578755.355378996,7315.991699219,0,0,0,355621.766601562,5,16,256.833343506,248.500000000,41.406437226,3.553E-15,0.000000000,0.000000000,NaN,62.365182690
18,1 sec:z:5/12 t:17/95 - Mark_and_Find 001/mN10 50 vv% 2013,89.509550695,7359.217249645,1209.097886432,7150.896510124,4446.416503906,10240.114257812,353.160170574,300.643278132,0,0,69.459737950,329.134228834,276.829952159,49.752848545,49.752848545,0,0,44.751967872,0.233137943,69.459724166,658720.229482126,7302.654785156,0,0,0,404756.948730469,5,17,257.500000000,254.833328247,44.751971607,0.000000000,0.000000000,0.000000000,NaN,69.459737950
19,1 sec:z:5/12 t:18/95 - Mark_and_Find 001/mN10 50 vv% 2013,92.764443447,7568.272503769,1488.617610316,6117.950129509,4140.333496094,10845.894531250,357.837795302,300.643287865,0,0,70.892420168,335.512799160,274.278524028,47.201420414,54.855704806,0,0,49.622370242,0.231948625,70.892430054,702066.586670997,7501.370605469,0,0,0,431391.532714844,5,18,262.500000000,256.833343506,49.622377036,0.000000000,0.000000000,0.000000000,NaN,70.892420168
20,1 sec:z:5/12 t:19/95 - Mark_and_Find 001/mN10 50 vv% 2013,92.764443447,7848.158939830,1599.673640951,8421.841241837,4945.750000000,12210.071289062,354.648510139,296.390894671,0,0,71.188959929,326.582800703,275.554238094,58.682847001,43.374278218,0,0,36.253837737,0.230020271,71.188959929,728030.096140680,7952.428710938,0,0,0,447345.059570312,5,19,255.500000000,248.833328247,36.253837737,0.000000000,0.000000000,0.000000000,NaN,71.188959929
21,1 sec:z:5/12 t:20/95 - Mark_and_Find 001/mN10 50 vv% 2013,89.509550695,7101.265287642,873.665998996,6804.012392998,5439.527832031,8629.555664062,355.073751405,303.407322030,0,0,68.805824670,321.479944442,297.241377203,68.888559523,14.032854718,0,0,10.684912400,0.237590369,68.805843799,635631.065262375,7150.685058594,0,0,0,390569.590820312,5,20,251.833328247,242.833328247,10.684909395,0.000000000,0.000000000,0.000000000,NaN,68.805824670
22,1 sec:z:6/12 t:21/95 - Mark_and_Find 001/mN10 50 vv% 2013,96.019336200,7268.277095471,1261.499879582,4665.576452255,4655.388671875,9871.532226562,356.136830238,304.683045828,0,0,74.167167613,339.339941356,271.727095898,34.444279762,67.612845458,0,0,116.565051177,0.219353807,74.167185024,697895.142024978,7287.829589844,0,0,0,428828.348632812,6,21,266.166656494,212.833328247,116.565044452,0.000000000,0.000000000,0.000000000,NaN,74.167167613
23,1 sec:z:6/12 t:22/95 - Mark_and_Find 001/mN10 50 vv% 2013,100.901675329,7557.187720514,1339.842449120,7475.266659737,4700.828613281,10850.232421875,353.160170574,308.084937024,0,0,78.081853079,331.685656964,275.554238094,44.649992284,66.337131393,0,0,-57.002294899,0.207973508,78.081854705,762532.901774376,7435.158691406,0,0,0,468545.638671875,6,22,260.166656494,215.833328247,122.997715681,0.000000000,0.000000000,0.000000000,NaN,78.081853079
24,1 sec:z:6/12 t:23/95 - Mark_and_Find 001/mN10 50 vv% 2013,104.156568081,7429.271865845,1042.198787637,7298.570508003,4744.333496094,10884.095703125,350.821377676,309.573286322,0,0,79.765857494,325.307086638,279.381380289,52.304276675,62.509989197,0,0,-50.624628041,0.205713337,79.765871642,773807.460889926,7343.385253906,0,0,0,475473.399414062,6,23,255.166671753,218.500000000,129.375369648,7.105E-15,0.000000000,0.000000000,NaN,79.765857494
25,1 sec:z:6/12 t:24/95 - Mark_and_Find 001/mN10 50 vv% 2013,107.411460834,7263.135120739,839.126339576,7533.183046341,4078.000000000,9390.473632812,347.632082780,309.998527588,0,0,82.755514491,320.204230377,279.381380289,57.407132936,62.509989197,0,0,-47.290610043,0.197090913,82.755519259,780143.953552698,7320.645507812,0,0,0,479366.917968750,6,24,250.500000000,219.166671753,132.709386910,7.105E-15,0.000000000,0.000000000,NaN,82.755514491
26,1 sec:z:6/12 t:25/95 - Mark_and_Find 001/mN10 50 vv% 2013,112.293799963,7092.598077304,1029.228467867,7169.062497616,4005.291259766,9051.555664062,345.931137182,311.274222188,0,0,86.201736216,332.961371030,270.451381833,28.065709435,82.921414241,0,0,-72.190721246,0.189903783,86.201726069,796454.789708876,7126.166503906,0,0,0,489389.267333984,6,25,260.833343506,211.833328247,107.809271860,3.553E-15,0.000000000,0.000000000,NaN,86.201736216
27,1 sec:z:6/12 t:26/95 - Mark_and_Find 001/mN10 50 vv% 2013,105.784014458,7325.821146334,817.654242734,6762.716662407,4379.202636719,8882.373046875,347.419457281,310.636374888,0,0,81.420589534,322.755658508,279.381380289,51.028562610,65.061417328,0,0,-51.573860024,0.200521721,81.420581469,774954.770057968,7406.774902344,0,0,0,476178.374511719,6,26,252.500000000,218.500000000,128.426132822,0.000000000,0.000000000,0.000000000,NaN,81.420589534
28,1 sec:z:6/12 t:27/95 - Mark_and_Find 001/mN10 50 vv% 2013,113.921246339,7472.196093750,829.513870387,7400.582659721,4804.083496094,8748.913085938,338.489458824,310.423759121,0,0,88.164877065,331.685656964,266.624239637,15.308568783,89.299984567,0,0,81.400911289,0.184171905,88.164872589,851241.891889464,7530.222656250,0,0,0,523053.726562500,6,27,260.166656494,277.500000000,81.400902320,1.776E-15,0.000000000,0.000000000,NaN,88.164877065
29,1 sec:z:6/12 t:28/95 - Mark_and_Find 001/mN10 50 vv% 2013,113.921246339,7337.034807478,669.870255717,7752.756810188,4413.333496094,8398.845703125,339.765172889,311.061616154,0,0,87.682595245,321.479944442,271.727095898,38.271421957,80.369986111,0,0,-64.429135878,0.186203483,87.682607203,835844.149700538,7442.843750000,0,0,0,513592.436523438,6,28,251.500000000,212.833328247,115.570850982,0.000000000,0.000000000,0.000000000,NaN,87.682595245
30,1 sec:z:6/12 t:29/95 - Mark_and_Find 001/mN10 50 vv% 2013,112.293799963,7505.035899287,702.202229279,7338.911725998,5532.604492188,10000.378906250,339.339941356,307.447079992,0,0,87.224600783,338.064227291,264.072811506,3.827142196,88.024270502,0,0,-91.955681398,0.185475975,87.224593412,842768.999987652,7642.452636719,0,0,0,517847.477050781,6,29,264.833343506,275.166656494,88.044335496,0.000000000,0.000000000,0.000000000,NaN,87.224600783
31,1 sec:z:6/12 t:30/95 - Mark_and_Find 001/mN10 50 vv% 2013,117.176139092,7431.328399658,952.990075774,7071.735593319,4095.416748047,10692.279296875,337.426379991,304.895671327,0,0,91.049607431,308.722803790,269.175667767,58.682847001,72.715701719,0,0,-51.256609341,0.177620420,91.049616553,870774.370193341,7453.328613281,0,0,0,535055.644775391,6,30,242.166671753,211.166671753,128.743391289,7.105E-15,0.000000000,0.000000000,NaN,91.049607431
32,1 sec:z:7/12 t:31/95 - Mark_and_Find 001/mN10 50 vv% 2013,115.548692715,7386.362634793,734.503218169,7637.284970284,4801.971191406,8652.583007812,339.765172889,305.320902860,0,0,89.750410880,339.339941356,260.245669311,2.551428130,91.851412698,0,0,91.357465845,0.180261097,89.750404085,853484.546371332,7377.721191406,0,0,0,524431.747070312,7,31,265.500000000,204.166671753,91.357457660,0.000000000,0.000000000,0.000000000,NaN,89.750410880
33,1 sec:z:7/12 t:32/95 - Mark_and_Find 001/mN10 50 vv% 2013,126.940817349,8357.409799429,834.623358220,8452.800226212,5531.000000000,11491.006835938,333.811843829,307.659705491,0,0,98.137896999,307.447089725,266.624239637,54.855704806,84.197128306,0,0,-57.205106184,0.165629488,98.137905968,1060896.430861574,8461.837890625,0,0,0,651877.964355469,7,32,240.833328247,208.833328247,122.794894948,0.000000000,0.000000000,0.000000000,NaN,98.137896999
34,1 sec:z:7/12 t:33/95 - Mark_and_Find 001/mN10 50 vv% 2013,128.568263725,8174.148697093,786.184500527,8144.324478149,5475.861328125,9926.197265625,338.064217558,307.872321258,0,0,99.278280150,318.928516312,262.797097441,39.547136023,91.851412698,0,0,-67.059206530,0.163921211,99.278265670,1050936.105418852,8247.906250000,0,0,0,645757.747070312,7,33,249.833328247,205.500000000,112.940792941,7.105E-15,0.000000000,0.000000000,NaN,99.278280150
35,1 sec:z:7/12 t:34/95 - Mark_and_Find 001/mN10 50 vv% 2013,128.568263725,7282.520310028,836.738661288,6938.314494133,5156.473144531,9740.909179688,334.024469328,309.360660823,0,0,99.345649805,307.447089725,267.899953702,54.855704806,85.472842372,0,0,-57.942624266,0.163698965,99.345646361,936300.991805597,7175.127929688,0,0,0,575319.104492188,7,34,241.166671753,209.500000000,122.057372563,0.000000000,0.000000000,0.000000000,NaN,99.345649805
36,1 sec:z:7/12 t:35/95 - Mark_and_Find 001/mN10 50 vv% 2013,131.823156478,7258.373486931,939.377436685,7242.456974030,4746.857421875,10230.750000000,339.339941356,310.848990654,0,0,102.002183853,327.858514769,261.521383376,25.514281305,100.781411155,0,0,-76.253419279,0.159214505,102.002190156,956821.703943425,7323.399902344,0,0,0,587928.252441406,7,35,256.500000000,204.833328247,103.746579855,0.000000000,0.000000000,0.000000000,NaN,102.002183853
37,1 sec:z:7/12 t:36/95 - Mark_and_Find 001/mN10 50 vv% 2013,130.195710102,7254.607147217,889.696244006,7174.241926193,4462.045898438,9742.062500000,335.725424660,314.463526817,0,0,100.532599943,332.961371030,264.072811506,7.654284391,102.057125220,0,0,-93.394923542,0.161879819,100.532605652,944518.729040926,7224.821777344,0,0,0,580368.571777344,7,36,260.833343506,285.833343506,86.605084060,0.000000000,0.000000000,0.000000000,NaN,100.532599943
38,1 sec:z:7/12 t:37/95 - Mark_and_Find 001/mN10 50 vv% 2013,130.195710102,7173.318566895,1040.197749444,6035.984736443,5241.583496094,10141.986328125,338.489468557,315.101383849,0,0,100.997387252,320.204230377,267.899953702,38.271421957,95.678554894,0,0,-68.512168662,0.160393314,100.997400420,933935.304602708,7112.253417969,0,0,0,573865.485351562,7,37,250.833328247,210.166671753,111.487840265,7.105E-15,0.000000000,0.000000000,NaN,100.997387252
39,1 sec:z:7/12 t:38/95 - Mark_and_Find 001/mN10 50 vv% 2013,131.823156478,7300.281412760,909.500240292,8022.087009430,4518.750000000,9251.490234375,329.984701633,320.842087410,0,0,102.415291315,297.241377203,281.932808420,66.337131393,80.369986111,0,0,-50.559947263,0.157932664,102.415278949,962346.139007712,7413.273925781,0,0,0,591322.794433594,7,38,233.166671753,220.500000000,129.440044326,0.000000000,0.000000000,0.000000000,NaN,102.415291315
