 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,Frame,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
1,Recording first line measurement in ... 1 seconds:z:7/14 t:1/95 - Mark_and_Find 001/mT8 25 vv% 4030,22.784249268,5325.505684989,1198.740068249,3520.093007088,3512.812500000,7240.432128906,89.778377342,173.178184357,0,0,16.879124126,81.645700176,169.669970678,17.859996913,7.654284391,0,0,22.203478532,1.000000000,16.879124126,121337.649003880,5213.334472656,0,0,0,74557.079589844,7,1,64.250000000,138.250000000,22.203478532,0.000000000,0.000000000,0.000000000,NaN,16.879124126
2,1 sec:z:7/14 t:2/95 - Mark_and_Find 001/mT8 25 vv% 4030,17.901910139,4609.591841264,520.923606455,3803.551895142,3800.129882812,5552.200195312,89.937841600,171.902470292,0,0,13.149759598,88.024270502,165.842828482,6.378570326,14.032854718,0,0,-67.166345822,1.000000000,13.149759598,82520.498919719,4580.500000000,0,0,0,50705.510253906,7,2,68.500000000,130.000000000,112.833654178,0.000000000,0.000000000,0.000000000,NaN,13.149759598
3,1 sec:z:6/14 t:3/95 - Mark_and_Find 001/mT8 25 vv% 4030,26.039142020,4972.872970581,870.044820918,3696.653239250,3691.000000000,6585.458496094,90.097305858,172.061934550,0,0,18.819485052,80.369986111,172.221398808,20.411425044,1.275714065,0,0,0.971021931,0.923891694,18.819485052,129489.345530093,4932.089355469,0,0,0,79565.967529297,6,3,63.250000000,135.000000000,0.971021931,0.000000000,0.000000000,0.000000000,NaN,18.819485052
4,1 sec:z:6/14 t:4/95 - Mark_and_Find 001/mT8 25 vv% 4030,22.784249268,5099.672467913,843.214213762,3951.926457405,3946.000000000,6980.346191406,89.140520309,171.105149001,0,0,16.516679413,81.645700176,169.669970678,16.584282848,3.827142196,0,0,-10.007979801,1.000000000,16.516679413,116192.208693073,5011.331054688,0,0,0,71395.414550781,6,4,63.500000000,133.000000000,169.992020199,0.000000000,0.000000000,0.000000000,NaN,16.516679413
5,1 sec:z:6/14 t:5/95 - Mark_and_Find 001/mT8 25 vv% 4030,21.156802892,5092.819711538,1037.541869010,4109.534423828,4076.750000000,7433.875000000,89.459448826,170.626756227,0,0,15.338439189,89.299984567,163.291400352,2.551428130,16.584282848,0,0,86.423665625,1.000000000,15.338439189,107747.782799118,4652.156250000,0,0,0,66206.656250000,6,5,69.750000000,139.750000000,86.423665625,0.000000000,0.000000000,0.000000000,NaN,15.338439189
6,1 sec:z:7/14 t:6/95 - Mark_and_Find 001/mT8 25 vv% 4030,19.529356515,4180.901550293,502.234816217,3537.719526768,3534.227294922,5322.250000000,87.386413469,169.829434936,0,0,13.802642552,82.921414241,164.567114417,10.205712522,11.481426587,0,0,49.685899840,1.000000000,13.802642552,81650.316930868,4072.136230469,0,0,0,50170.818603516,7,6,65.000000000,137.250000000,49.685899840,0.000000000,0.000000000,0.000000000,NaN,13.802642552
7,1 sec:z:5/14 t:7/95 - Mark_and_Find 001/mT8 25 vv% 4030,17.901910139,5406.343084162,685.074966226,4394.010937691,4390.250000000,6315.850097656,84.994449597,167.596935322,0,0,12.636976524,80.369986111,163.291400352,10.205712522,10.205712522,0,0,42.954591511,1.000000000,12.636976524,96783.868073200,5644.328613281,0,0,0,59469.773925781,5,7,63.000000000,134.750000000,42.954591511,0.000000000,0.000000000,0.000000000,NaN,12.636976524
8,1 sec:z:5/14 t:8/95 - Mark_and_Find 001/mT8 25 vv% 4030,17.901910139,4652.638361151,600.013565674,4793.945291519,3734.250000000,5707.209960938,88.183734760,164.248185901,0,0,13.322663788,82.921414241,159.464258156,11.481426587,10.205712522,0,0,-42.089162174,1.000000000,13.322663788,83291.113850521,4661.037597656,0,0,0,51179.021972656,5,8,65.250000000,125.250000000,137.910837826,0.000000000,0.000000000,0.000000000,NaN,13.322663788
9,1 sec:z:5/14 t:9/95 - Mark_and_Find 001/mT8 25 vv% 4030,21.156802892,5182.608210637,749.235167095,4179.061625481,4174.781250000,6366.333496094,85.951235146,165.523899966,0,0,15.030299402,79.094272045,163.291400352,15.308568783,6.378570326,0,0,17.281498372,1.000000000,15.030299402,109647.420376472,5090.578125000,0,0,0,67373.906738281,5,9,61.750000000,131.500000000,17.281498372,0.000000000,0.000000000,0.000000000,NaN,15.030299402
10,1 sec:z:5/14 t:10/95 - Mark_and_Find 001/mT8 25 vv% 4030,21.156802892,4836.070500300,752.823342631,3749.318382263,3744.250000000,6339.261718750,85.951235146,164.726578675,0,0,15.811908473,80.369986111,159.464258156,12.757140652,12.757140652,0,0,-131.729512077,1.000000000,15.811908473,102315.790344400,4684.485839844,0,0,0,62868.916503906,5,10,63.250000000,133.750000000,48.270487923,8.882E-16,0.000000000,0.000000000,NaN,15.811908473
11,1 sec:z:5/14 t:11/95 - Mark_and_Find 001/mT8 25 vv% 4030,21.156802892,5048.286095252,541.018256521,4149.270833015,4145.750000000,5948.416503906,86.110699404,165.683364224,0,0,15.470498787,79.094272045,164.567114417,16.584282848,3.827142196,0,0,8.297144970,1.000000000,15.470498787,106805.593857307,5059.333496094,0,0,0,65627.719238281,5,11,61.500000000,130.750000000,8.297144970,4.441E-16,0.000000000,0.000000000,NaN,15.470498787
12,1 sec:z:5/14 t:12/95 - Mark_and_Find 001/mT8 25 vv% 4030,21.156802892,5245.297776442,854.434724830,4512.223034859,4457.750000000,6993.222167969,88.662127535,166.321221257,0,0,15.872902763,81.645700176,163.291400352,15.308568783,7.654284391,0,0,22.442753365,1.000000000,15.872902763,110973.731163570,5108.617187500,0,0,0,68188.871093750,5,12,63.750000000,132.750000000,22.442753365,0.000000000,0.000000000,0.000000000,NaN,15.872902763
