 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,Frame,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
1,series04_masked.tif:z:17/23 t:1/95 - Mark_and_Find 001/mT8 Control005,29.294387223,7725.965386285,874.749060069,9181.520969391,6218.555664062,9187.319335938,55.907338252,140.000197486,0,0,21.407175469,51.028869583,130.123617437,11.481495656,20.411547833,0,0,-118.300755766,0.803295889,21.407177028,226327.421695762,7794.503906250,0,0,0,139067.376953125,17,1,39.846282959,117.129302979,61.699247763,0.000000000,0.000000000,0.000000000,NaN,21.407175469
2,series04_masked.tif:z:16/23 t:2/95 - Mark_and_Find 001/mT8 Control005,26.039455309,8228.705047607,1521.657816228,8679.841683388,5195.567871094,10396.583007812,55.706515150,139.053669614,0,0,18.988789435,51.028869583,131.399339176,11.481495656,16.584382614,0,0,-124.045937357,0.907501188,18.988783151,214270.997339384,8407.516601562,0,0,0,131659.280761719,16,2,39.500000000,115.166664124,55.954055738,0.000000000,0.000000000,0.000000000,NaN,18.988789435
3,series04_masked.tif:z:16/23 t:3/95 - Mark_and_Find 001/mT8 Control005,26.039455309,7936.189788818,1593.936326306,5325.404567719,5316.016601562,10122.655273438,54.643415323,142.242973963,0,0,18.652508026,48.477426104,136.502226134,14.032939135,14.032939135,0,0,-136.847610266,0.940518383,18.652509209,206654.059330901,8276.589843750,0,0,0,126979.036621094,16,3,37.500000000,116.500000000,43.152386326,0.000000000,0.000000000,0.000000000,NaN,18.652508026
4,series04_masked.tif:z:16/23 t:4/95 - Mark_and_Find 001/mT8 Control005,26.039455309,7432.898651123,1056.545291541,7776.927004814,5166.236816406,9697.333007812,51.666730453,141.179874135,0,0,19.621063008,43.374539146,136.502226134,17.860104354,11.481495656,0,0,29.898901839,0.849956491,19.621064203,193548.632243390,7686.083496094,0,0,0,118926.378417969,16,4,33.833332062,114.500000000,29.898888903,1.776E-15,0.000000000,0.000000000,NaN,19.621063008
5,series04_masked.tif:z:16/23 t:5/95 - Mark_and_Find 001/mT8 Control005,26.039455309,7267.888000488,1100.317667812,7323.673841476,5294.459960938,9641.562500000,52.145126105,141.605113093,0,0,19.465210455,42.098817406,141.605113093,21.687269573,1.275721740,0,0,-1.877877447,0.863621712,19.465210455,189251.844780652,7339.556640625,0,0,0,116286.208007812,16,5,33.250000000,110.750000000,178.122122553,0.000000000,0.000000000,0.000000000,NaN,19.465210455
6,series04_masked.tif:z:16/23 t:6/95 - Mark_and_Find 001/mT8 Control005,24.411989352,6629.845605469,1221.807851188,6218.039460182,4589.714355469,10038.750000000,51.028869583,142.242973963,0,0,18.265555594,43.374539146,139.053669614,17.860104354,8.930052177,0,0,24.775140569,0.919490533,18.265555594,161847.720328308,6565.045898438,0,0,0,99447.684082031,16,6,33.500000000,114.500000000,24.775140569,0.000000000,0.000000000,0.000000000,NaN,18.265555594
7,series04_masked.tif:z:16/23 t:7/95 - Mark_and_Find 001/mT8 Control005,27.666921266,6965.844669118,1798.199160104,6434.657104492,4712.687500000,11765.875000000,49.912613061,143.199765267,0,0,20.112856756,40.823095666,140.329391353,20.411547833,6.378608698,0,0,14.697319280,0.859455068,20.112856756,192723.476011498,6726.750000000,0,0,0,118419.359375000,16,7,31.500000000,114.250000000,14.697319280,0.000000000,0.000000000,0.000000000,NaN,20.112856756
8,series04_masked.tif:z:16/23 t:8/95 - Mark_and_Find 001/mT8 Control005,21.157057439,6449.421086238,907.918333341,4675.085937500,4669.000000000,7785.000000000,51.826195670,144.156556572,0,0,15.705502510,44.650260885,141.605113093,15.308660875,7.654330437,0,0,23.962488975,1.000000000,15.705502510,136450.772367821,6610.375000000,0,0,0,83842.474121094,16,8,35.000000000,115.500000000,23.962488975,0.000000000,0.000000000,0.000000000,NaN,15.705502510
9,series04_masked.tif:z:15/23 t:9/95 - Mark_and_Find 001/mT8 Control005,30.921853180,7573.555484169,1298.657698867,8007.180749893,5068.250000000,9059.583007812,52.145126105,146.708000051,0,0,22.778421595,44.650260885,139.053669614,16.584382614,16.584382614,0,0,-135.567266410,0.748907404,22.778421595,234188.370729196,8010.062500000,0,0,0,143897.554199219,15,9,34.500000000,121.250000000,44.432733590,0.000000000,0.000000000,0.000000000,NaN,22.778421595
10,series04_masked.tif:z:15/23 t:10/95 - Mark_and_Find 001/mT8 Control005,34.176785093,7886.738792783,1323.325396474,5581.907398224,5571.750000000,10772.337890625,52.464056540,150.535165270,0,0,24.927632171,52.304591323,137.777947874,2.551443479,26.790156531,0,0,-93.667788056,0.691160669,24.927632171,269543.376807650,8179.898437500,0,0,0,165621.514648438,15,10,40.500000000,127.750000000,86.332211944,0.000000000,0.000000000,0.000000000,NaN,24.927632171
11,series04_masked.tif:z:15/23 t:11/95 - Mark_and_Find 001/mT8 Control005,30.921853180,8791.391395970,1502.989909093,6237.822889328,6226.930664062,11803.750000000,51.826195670,150.694630487,0,0,23.038171264,47.201704364,140.329391353,10.205773917,22.962991312,0,0,68.051300916,0.732115114,23.038171264,271846.113990775,8626.824218750,0,0,0,167036.436523438,15,11,37.250000000,126.500000000,68.051300916,2.665E-15,0.000000000,0.000000000,NaN,23.038171264
12,series04_masked.tif:z:15/23 t:12/95 - Mark_and_Find 001/mT8 Control005,32.549319136,8165.941357422,1359.372200540,4770.501239777,4761.000000000,9625.634765625,52.942452192,149.259443530,0,0,24.205118146,49.753147843,137.777947874,8.930052177,24.238713052,0,0,-108.434948823,0.698131701,24.205118146,265795.831292200,8631.000000000,0,0,0,163318.827148438,15,12,38.500000000,126.000000000,71.565051177,0.000000000,0.000000000,0.000000000,NaN,24.205118146
13,series04_masked.tif:z:15/23 t:13/95 - Mark_and_Find 001/mT8 Control005,30.921853180,8521.204666941,1465.117276379,8871.116846085,5215.500000000,11737.018554688,53.101917410,149.897304400,0,0,22.965206000,48.477426104,140.329391353,11.481495656,21.687269573,0,0,62.723236617,0.736774671,22.965206000,263491.439624640,8875.750000000,0,0,0,161902.888671875,15,13,37.500000000,125.500000000,62.723236617,0.000000000,0.000000000,0.000000000,NaN,22.965206000
14,series04_masked.tif:z:15/23 t:14/95 - Mark_and_Find 001/mT8 Control005,29.294387223,7386.148952908,1415.474660089,7399.209251404,5369.170898438,10754.557617188,51.188334800,148.302652225,0,0,21.969191447,43.374539146,141.605113093,17.860104354,15.308660875,0,0,-39.699073483,0.762721757,21.969191447,216372.707511753,6994.185546875,0,0,0,132950.681152344,15,14,33.500000000,110.750000000,140.300926517,0.000000000,0.000000000,0.000000000,NaN,21.969191447
15,series04_masked.tif:z:15/23 t:15/95 - Mark_and_Find 001/mT8 Control005,27.666921266,7780.285271140,1387.134300386,7738.224567413,5693.500000000,11174.646484375,51.188334800,148.302652225,0,0,20.974374638,43.374539146,141.605113093,16.584382614,15.308660875,0,0,-44.383940092,0.790301227,20.974374638,215256.540023457,7745.561523438,0,0,0,132264.849609375,15,15,34.250000000,110.500000000,135.616059908,0.000000000,0.000000000,0.000000000,NaN,20.974374638
16,series04_masked.tif:z:15/23 t:16/95 - Mark_and_Find 001/mT8 Control005,39.059182964,7824.530558268,1479.823831685,7164.319656372,3917.000000000,11177.382812500,55.334430454,153.086608749,0,0,29.722194816,47.201704364,140.329391353,17.860104354,26.790156531,0,0,-56.821488341,0.555611550,29.722194816,305619.770680704,7750.892578125,0,0,0,187788.733398438,15,16,37.000000000,110.250000000,123.178511659,1.776E-15,0.000000000,0.000000000,NaN,29.722194816
17,series04_masked.tif:z:15/23 t:17/95 - Mark_and_Find 001/mT8 Control005,39.059182964,8221.489054362,1362.115863857,6880.805994034,5215.250000000,10578.549804688,57.248013063,152.767678314,0,0,29.190411868,49.753147843,140.329391353,16.584382614,25.514434791,0,0,-56.136309431,0.576039909,29.190411868,321124.645208638,8251.564453125,0,0,0,197315.737304688,15,17,38.500000000,110.250000000,123.863690569,0.000000000,0.000000000,0.000000000,NaN,29.190411868
18,series04_masked.tif:z:15/23 t:18/95 - Mark_and_Find 001/mT8 Control005,40.686648921,7760.031132812,1431.626321342,5561.264303207,5215.319335938,10276.000000000,58.364269586,151.173026140,0,0,30.430710301,49.753147843,139.053669614,17.860104354,26.790156531,0,0,-56.976132444,0.552125247,30.430710301,315729.662313306,7861.388671875,0,0,0,194000.778320312,15,18,39.250000000,108.500000000,123.023867556,0.000000000,0.000000000,0.000000000,NaN,30.430710301
19,series04_masked.tif:z:15/23 t:19/95 - Mark_and_Find 001/mT8 Control005,42.314114877,8514.914644681,1416.059426896,9370.106517792,6440.759765625,10999.500000000,59.639991325,150.216234835,0,0,31.572502254,48.477426104,139.053669614,24.238713052,24.238713052,0,0,-45.000000000,0.533429610,31.572502254,360301.076446099,8341.955078125,0,0,0,221387.780761719,15,19,38.000000000,109.000000000,135.000000000,0.000000000,0.000000000,0.000000000,NaN,31.572502254
20,series04_masked.tif:z:15/23 t:20/95 - Mark_and_Find 001/mT8 Control005,43.941580834,8692.072139034,1829.731859461,7540.852050781,5355.000000000,14308.250000000,62.031969587,151.173026140,0,0,32.763020544,49.753147843,140.329391353,25.514434791,22.962991312,0,0,-41.448266645,0.514419796,32.763020544,381943.390514020,8364.133789062,0,0,0,234685.947753906,15,20,39.000000000,110.000000000,138.551733355,3.553E-15,0.000000000,0.000000000,NaN,32.763020544
21,series04_masked.tif:z:15/23 t:21/95 - Mark_and_Find 001/mT8 Control005,45.569046791,8631.509695871,1894.276736553,5940.878906250,5926.500000000,13288.500000000,64.264482631,151.013560922,0,0,34.352820145,51.028869583,140.329391353,28.065878271,22.962991312,0,0,-41.235965135,0.485238238,34.352820145,393329.669208265,8155.375000000,0,0,0,241682.271484375,15,21,40.250000000,109.500000000,138.764034865,3.553E-15,0.000000000,0.000000000,NaN,34.352820145
