 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,Frame,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
1,Recording first line measurement in ... 1 seconds:z:9/14 t:1/95 - Mark_and_Find 001/mT8 25 vv% 4030,30.92148115,5442.473967,1271.991737,3661.187238,3653.333252,7674.574219,330.9414872,313.187803,0,0,23.31549477,326.5828007,302.3442335,10.20571252,22.96285317,0,0,65.77225468,0.714793971,23.31547495,168289.3562,4966,0,0,0,103407.0054,9,1,255.6666718,253.8333282,65.77228522,0,0,0,NaN,23.31549477
2,1 sec:z:9/14 t:2/95 - Mark_and_Find 001/mT8 25 vv% 4030,21.15680289,5941.685847,818.8966247,5246.524405,4833.5,7444.222168,327.8585148,318.503275,0,0,14.88333076,327.8585148,311.2742319,1.275714065,16.58428285,0,0,-90,1,14.88333725,125707.0763,5879.777832,0,0,0,77241.91602,9,2,257,243.8333282,90,0,0,0,NaN,14.88333076
3,1 sec:z:9/14 t:3/95 - Mark_and_Find 001/mT8 25 vv% 4030,24.41169564,4992.140658,861.7876821,4326.27187,4172.340332,7091.338379,325.4133994,318.3969623,0,0,18.43052425,324.0313726,309.9985179,5.102856261,19.13571098,0,0,-78.69006753,0.903092911,18.43051025,121866.6183,4895.928711,0,0,0,74882.10986,9,3,253.6666718,242.5,101.3099206,0,0,0,NaN,18.43052425
5,1 sec:z:9/14 t:4/95 - Mark_and_Find 001/mT8 25 vv% 4030,24.41169564,4654.126172,483.0564545,4178.799874,4175.428711,5901.464355,323.3935155,318.0780435,0,0,17.98611059,315.1013741,317.6528022,19.13571098,2.55142813,0,0,6.788974574,0.948272796,17.98611136,113615.1116,4430,0,0,0,69811.89258,9,4,246.5,250.1666718,6.788995099,0,0,0,NaN,17.98611059
6,1 sec:z:9/14 t:5/95 - Mark_and_Find 001/mT8 25 vv% 4030,24.41169564,4525.631722,729.181652,3933.738386,3928.571533,6574,323.3935155,318.0780435,0,0,17.98611059,315.1013741,317.6528022,19.13571098,2.55142813,0,0,6.788974574,0.948272796,17.98611136,110478.3442,4211.75,0,0,0,67884.47583,9,5,246.5,250.1666718,6.788995099,0,0,0,NaN,17.98611059
7,1 sec:z:9/14 t:6/95 - Mark_and_Find 001/mT8 25 vv% 4030,27.6665884,4875.179429,897.2290912,3772.651042,3766.75,6788.083496,326.5828007,314.7824456,0,0,20.92434663,320.2042304,307.4470897,15.30856878,16.58428285,0,0,-132.1170365,0.794075252,20.92433701,134879.5826,4635.90625,0,0,0,82878.05029,9,6,250.5,252.8333282,47.88293962,1.78E-15,0,0,NaN,20.92434663
8,1 sec:z:9/14 t:7/95 - Mark_and_Find 001/mT8 25 vv% 4030,26.03914202,4775.60376,864.9055347,3613.88802,3608.820068,6203.611328,325.6260249,313.5067315,0,0,19.68305493,316.3770882,311.2742319,20.41142504,5.102856261,0,0,10.58163552,0.844600872,19.68306369,124352.6245,4612.052734,0,0,0,76409.66016,9,7,247.6666718,247.1666718,10.58166919,0,0,0,NaN,19.68305493
9,1 sec:z:8/14 t:8/95 - Mark_and_Find 001/mT8 25 vv% 4030,22.78424927,5449.801618,987.5383452,4183.070774,4176.77002,7402.756348,328.0711305,313.7193473,0,0,17.12210215,324.0313726,306.1713757,8.929998457,16.58428285,0,0,-114.9739109,0.976630808,17.12211077,124169.6385,5209.515625,0,0,0,76297.22266,8,8,254.3333282,252,65.02607858,0,0,0,NaN,17.12210215
10,1 sec:z:8/14 t:9/95 - Mark_and_Find 001/mT8 25 vv% 4030,26.03914202,5781.807663,890.8864562,3745.877115,3738.888916,7316.84668,330.3036399,313.4004188,0,0,19.0706334,322.7556585,308.7228038,16.58428285,11.48142659,0,0,-149.1457955,0.899717772,19.07064787,150553.3109,6000.367676,0,0,0,92508.92261,8,9,252.5,249.5,30.85420125,0,0,0,NaN,19.0706334
11,1 sec:z:8/14 t:10/95 - Mark_and_Find 001/mT8 25 vv% 4030,24.41169564,5508.075391,564.4601689,4442.050781,4437.75,6639.75,330.4099429,312.3373302,0,0,18.46238344,326.5828007,304.8956616,10.20571252,16.58428285,0,0,-118.9264258,0.899978797,18.46238912,134461.46,5568.428711,0,0,0,82621.13086,8,10,255.5,251.1666718,61.07358391,0,0,0,NaN,18.46238344
12,1 sec:z:8/14 t:11/95 - Mark_and_Find 001/mT8 25 vv% 4030,24.41169564,5749.58846,955.597695,6461.211242,3824.388916,7670.693848,333.3866026,312.9751775,0,0,17.86505855,327.8585148,306.1713757,12.75714065,15.30856878,0,0,-128.2338252,0.961167157,17.86505052,140357.2036,5708.183594,0,0,0,86243.8269,8,11,257,250.8333282,51.76620752,0,0,0,NaN,17.86505855
13,1 sec:z:8/14 t:12/95 - Mark_and_Find 001/mT8 25 vv% 4030,24.41169564,7137.084928,1888.901287,6512.714917,4438.666504,11117.36328,335.7254052,315.4203026,0,0,18.27657979,331.685657,307.4470897,10.20571252,17.85999691,0,0,-60.75117366,0.918370569,18.27657979,174228.3451,6515.880859,0,0,0,107056.2739,8,12,259.6666565,241,119.2488263,0,0,0,NaN,18.27657979
14,1 sec:z:8/14 t:13/95 - Mark_and_Find 001/mT8 25 vv% 4030,27.6665884,6134.43526,959.5299653,7208.334167,3867.5,7453.46875,335.7254052,316.6960264,0,0,20.66346146,335.5127992,306.1713757,2.55142813,21.68713911,0,0,-93.53955917,0.814252919,20.66346794,169718.8954,6236.591309,0,0,0,104285.3994,8,13,262.6666565,256.3333435,86.46044194,0,0,0,NaN,20.66346146
15,1 sec:z:8/14 t:14/95 - Mark_and_Find 001/mT8 25 vv% 4030,27.6665884,7360.607393,2774.677745,4136.425266,4117,14062.73633,336.5758877,318.503275,0,0,20.55268227,332.961371,308.7228038,8.929998457,20.41142504,0,0,-65.55604522,0.82305424,20.5526828,203642.8951,6274.222168,0,0,0,125130.3257,8,14,260.5,242.3333282,114.4439144,0,0,0,NaN,20.55268227
16,1 sec:z:8/14 t:15/95 - Mark_and_Find 001/mT8 25 vv% 4030,24.41169564,7339.957161,2417.916479,3924.436028,3909,11812.24609,337.0011387,317.2275707,0,0,17.86505855,336.7885132,308.7228038,1.275714065,19.13571098,0,0,-88.63607247,0.961167157,17.86505886,179180.8003,6804.643066,0,0,0,110099.3574,8,15,264,241.6666718,91.36396914,0,0,0,NaN,17.86505855
17,1 sec:z:8/14 t:16/95 - Mark_and_Find 001/mT8 25 vv% 4030,26.03914202,6816.230408,1753.314769,5126.584187,3358.5,9434.064453,336.2569592,316.8023197,0,0,19.36234375,331.685657,308.7228038,11.48142659,17.85999691,0,0,-121.0716581,0.872811947,19.36235045,177488.7916,6813.644531,0,0,0,109059.6865,8,16,259.6666565,254.8333282,58.92830905,0,0,0,NaN,19.36234375
18,1 sec:z:8/14 t:17/95 - Mark_and_Find 001/mT8 25 vv% 4030,26.03914202,6629.206299,1562.159106,5361.209745,4710.444336,9274.716797,335.4064961,319.3537576,0,0,19.55748208,332.961371,309.9985179,6.378570326,20.41142504,0,0,-101.9207385,0.855481559,19.55749844,172618.8443,6418.359375,0,0,0,106067.3008,8,17,261.3333435,257.8333435,78.07931044,0,0,0,NaN,19.55748208
19,1 sec:z:8/14 t:18/95 - Mark_and_Find 001/mT8 25 vv% 4030,26.03914202,6228.921463,1192.941535,3406.570726,3397.333252,8126.919922,335.6191022,317.6528022,0,0,19.68649973,331.685657,308.7228038,10.20571252,19.13571098,0,0,-117.6720782,0.844305316,19.68648221,162195.7706,6340.695801,0,0,0,99662.74341,8,18,259.5,255.8333282,62.32793769,0,0,0,NaN,19.68649973
20,1 sec:z:8/14 t:19/95 - Mark_and_Find 001/mT8 25 vv% 4030,24.41169564,5380.604785,580.1014104,6342.708566,4210.666504,6346.880859,334.2370851,315.8455342,0,0,18.14251994,325.3070866,313.8256601,19.13571098,5.102856261,0,0,10.12467166,0.931992876,18.14251994,131349.6864,5272,0,0,0,80709.07178,8,19,255,248.8333282,10.12467166,0,0,0,NaN,18.14251994
21,1 sec:z:8/14 t:20/95 - Mark_and_Find 001/mT8 25 vv% 4030,29.29403477,6134.73565,1131.172718,5180.666905,4361.333496,8872.072266,333.9181566,318.7159005,0,0,21.39014881,327.8585148,309.9985179,14.03285472,19.13571098,0,0,52.67447952,0.804565572,21.39015938,179711.1595,5944.660645,0,0,0,110425.2417,8,20,256.6666565,256.5,52.67441369,1.78E-15,0,0,NaN,21.39014881
22,1 sec:z:9/14 t:21/95 - Mark_and_Find 001/mT8 25 vv% 4030,29.29403477,5702.444919,1517.634523,6479.128672,3820.217773,9117.347656,333.9181468,317.7591053,0,0,21.05035588,326.5828007,309.9985179,16.58428285,16.58428285,0,0,44.18154454,0.830749659,21.05035123,167047.6198,4937.614258,0,0,0,102644.0085,9,21,255.8333282,254.8333282,44.18155685,0,0,0,NaN,21.05035588
23,1 sec:z:9/14 t:22/95 - Mark_and_Find 001/mT8 25 vv% 4030,27.6665884,6459.900908,1262.975531,5835.899287,5229.205566,9370.901367,336.8948162,318.0780435,0,0,20.94162342,330.4099429,309.9985179,15.30856878,17.85999691,0,0,48.70462744,0.792765572,20.94162711,178723.4195,5832.833496,0,0,0,109818.3154,9,22,258.6666565,255.5,48.70458905,0,0,0,NaN,20.94162342
24,1 sec:z:9/14 t:23/95 - Mark_and_Find 001/mT8 25 vv% 4030,29.29403477,5814.372287,1163.522723,5166.326056,4659.052734,8654.805664,335.4064767,316.3770882,0,0,21.81288681,327.8585148,308.7228038,16.58428285,16.58428285,0,0,43.02506599,0.773682485,21.81287795,170326.424,5434.582031,0,0,0,104658.7012,9,23,256.6666565,253.8333282,43.02504107,0,0,0,NaN,21.81288681
25,1 sec:z:9/14 t:24/95 - Mark_and_Find 001/mT8 25 vv% 4030,32.54892753,6278.01814,1860.359402,4979.854294,3458.185547,9592.787109,336.7885132,317.9717308,0,0,24.01089084,329.1342288,308.7228038,16.58428285,20.41142504,0,0,-129.6106882,0.709463408,24.01089084,204342.7574,6102.541504,0,0,0,125560.3628,9,24,258,256.5,50.38931176,0,0,0,NaN,24.01089084
26,1 sec:z:9/14 t:25/95 - Mark_and_Find 001/mT8 25 vv% 4030,27.6665884,5596.172593,1525.913674,6649.496909,3788.177979,9719.333008,334.8749421,315.2076869,0,0,20.60211291,329.1342288,306.1713757,12.75714065,19.13571098,0,0,-121.0651649,0.81910947,20.60209396,154827.0037,5218.931152,0,0,0,95134.93408,9,25,258.3333435,254,58.93488763,0,0,0,NaN,20.60211291
27,1 sec:z:9/14 t:26/95 - Mark_and_Find 001/mT8 25 vv% 4030,30.92148115,6167.744629,1264.496335,4357.904947,4347.944336,9447.777344,336.2569592,315.5266056,0,0,22.42601474,329.1342288,307.4470897,16.58428285,17.85999691,0,0,-132.3102297,0.77262,22.42602348,190715.7993,6032.981445,0,0,0,117187.1479,9,26,257.6666565,253.8333282,47.6897458,0,0,0,NaN,22.42601474
28,1 sec:z:9/14 t:27/95 - Mark_and_Find 001/mT8 25 vv% 4030,29.29403477,4928.764933,866.3889879,3750.509383,3271.883545,6454.43457,336.6822102,311.4868477,0,0,22.11339931,336.7885132,301.0685194,1.275714065,22.96285317,0,0,-89.44909602,0.752797278,22.1133927,144383.4113,4891.221191,0,0,0,88717.7688,9,27,263.8333435,235.5,90.55087052,0,0,0,NaN,22.11339931
29,1 sec:z:9/14 t:28/95 - Mark_and_Find 001/mT8 25 vv% 4030,29.29403477,5592.425808,863.8428481,5469.786917,3894.5,7159.87207,333.8118438,309.9985179,0,0,21.7038087,325.3070866,303.6199475,19.13571098,14.03285472,0,0,-34.62415508,0.78147871,21.70378531,163824.7161,5470.568848,0,0,0,100663.6646,9,28,254.6666718,238.1666718,145.3758439,0,0,0,NaN,21.7038087
30,1 sec:z:9/14 t:29/95 - Mark_and_Find 001/mT8 25 vv% 4030,32.54892753,5290.841101,1613.594235,3519.013095,3510.106689,8070.186523,333.7055408,312.3373205,0,0,23.94301539,325.3070866,303.6199475,17.85999691,19.13571098,0,0,48.2397003,0.713491589,23.94302836,172211.2035,4744.533691,0,0,0,105816.822,9,29,255.3333282,251.8333282,48.23966555,1.78E-15,0,0,NaN,23.94301539
31,1 sec:z:9/14 t:30/95 - Mark_and_Find 001/mT8 25 vv% 4030,34.1763739,5336.888346,1520.80079,7858.065878,3528.055664,8510,331.8982825,312.1247047,0,0,24.97345825,322.7556585,303.6199475,19.13571098,17.85999691,0,0,42.92996935,0.688618164,24.97346333,182395.4916,4885.233398,0,0,0,112074.6553,9,30,253,251.3333282,42.92993817,0,0,0,NaN,24.97345825
32,1 sec:z:8/14 t:31/95 - Mark_and_Find 001/mT8 25 vv% 4030,35.80382028,5887.696178,1084.614134,4825.545106,4818.590332,8379.43457,331.8982825,311.5931604,0,0,26.40673333,324.0313726,301.0685194,17.85999691,21.68713911,0,0,49.89909245,0.645223049,26.40675162,210802.0158,5464.408203,0,0,0,129529.3159,8,31,253.5,252.1666718,49.89908905,0,0,0,NaN,26.40673333
33,1 sec:z:8/14 t:32/95 - Mark_and_Find 001/mT8 25 vv% 4030,34.1763739,5669.87393,682.2958885,5495.518577,4650.625,6963.916504,332.855068,310.2111336,0,0,25.44419796,324.0313726,302.3442335,19.13571098,17.85999691,0,0,41.95162506,0.6633738,25.44420327,193775.7314,5547.533203,0,0,0,119067.3525,8,32,253.5,249.8333282,41.95159466,0,0,0,NaN,25.44419796
34,1 sec:z:8/14 t:33/95 - Mark_and_Find 001/mT8 25 vv% 4030,32.54892753,5572.809888,830.4270581,5100.744901,4587.421875,7914.274902,335.3001737,310.8490004,0,0,24.66380526,326.5828007,302.3442335,19.13571098,19.13571098,0,0,46.39718103,0.672397952,24.66381421,181388.9851,5378.455078,0,0,0,111456.1978,8,33,256.1666565,250.6666718,46.3971592,0,0,0,NaN,24.66380526
35,1 sec:z:8/14 t:34/95 - Mark_and_Find 001/mT8 25 vv% 4030,34.1763739,5096.560686,550.3282912,4805.476082,4123.328125,6600.347656,334.7686391,311.3805349,0,0,26.00739888,324.0313726,303.6199475,22.96285317,16.58428285,0,0,34.33965171,0.634953628,26.0074096,174181.9636,5044.077637,0,0,0,107027.7744,8,34,254,249.8333282,34.33963558,0,0,0,NaN,26.00739888
36,1 sec:z:8/14 t:35/95 - Mark_and_Find 001/mT8 25 vv% 4030,34.1763739,5038.62679,912.6368734,3431.299739,3425.083252,6607.924805,334.8749421,307.234474,0,0,25.03492924,330.4099429,295.9656631,10.20571252,24.23856724,0,0,-110.8977655,0.685240637,25.03492318,172201.9931,5272.666504,0,0,0,105811.1626,8,35,259,250,69.1022292,0,0,0,NaN,25.03492924
37,1 sec:z:8/14 t:36/95 - Mark_and_Find 001/mT8 25 vv% 4030,35.80382028,6027.902188,2034.370795,3647.532712,3634.30249,10408.17578,330.4099526,307.6597055,0,0,26.5220378,320.2042304,298.5170913,21.68713911,19.13571098,0,0,41.09950626,0.639625034,26.52204696,215821.9266,5327.44043,0,0,0,132613.8481,8,36,251.1666718,248,41.09950761,0,0,0,NaN,26.5220378
38,1 sec:z:9/14 t:37/95 - Mark_and_Find 001/mT8 25 vv% 4030,34.1763739,4190.337984,531.9354801,4628.820655,3310.869629,5325.170898,331.3667187,306.0650726,0,0,25.67148941,322.7556585,295.9656631,17.85999691,21.68713911,0,0,-50.37670543,0.651678981,25.67148528,143210.5577,4201,0,0,0,87997.09766,9,37,253.3333282,232.1666718,129.6232834,0,0,0,NaN,25.67148941
39,1 sec:z:7/14 t:38/95 - Mark_and_Find 001/mT8 25 vv% 4030,34.1763739,4447.347331,477.7447193,3932.576118,3741.342529,5346.450684,331.3667187,306.0650726,0,0,25.67148941,322.7556585,295.9656631,17.85999691,21.68713911,0,0,-50.37670543,0.651678981,25.67148528,151994.2052,4291.688965,0,0,0,93394.29395,7,38,253.3333282,232.1666718,129.6232834,0,0,0,NaN,25.67148941
40,1 sec:z:8/14 t:39/95 - Mark_and_Find 001/mT8 25 vv% 4030,43.94105216,4536.830566,534.2144637,3796.882171,3769.449951,5775.920898,332.429817,303.5136348,0,0,33.34934438,327.8585148,288.3113787,11.48142659,31.89285163,0,0,-108.2039187,0.496484523,33.34933417,199353.1086,4397.5625,0,0,0,122494.4253,8,39,256.5,250.3333282,71.79609899,0,0,0,NaN,33.34934438
41,1 sec:z:9/14 t:40/95 - Mark_and_Find 001/mT8 25 vv% 4030,50.45083766,4450.42664,501.140438,3827.345724,3709.473389,5790.529785,334.8749421,302.131608,0,0,37.69297927,327.8585148,284.4842366,16.58428285,35.71999383,0,0,-113.962489,0.44622851,37.69297927,224527.7519,4330.013184,0,0,0,137963.2258,9,40,256.5,250.3333282,66.03751103,0,0,0,NaN,37.69297927
42,1 sec:z:9/14 t:41/95 - Mark_and_Find 001/mT8 25 vv% 4030,52.07828404,4617.246475,1006.785442,4312.112327,3750.784668,8792.885742,334.4497106,301.0685194,0,0,39.32474682,327.8585148,283.2085225,15.30856878,36.99570789,0,0,-111.5713072,0.423189282,39.32473952,240458.2734,4319.949219,0,0,0,147751.8872,9,41,256.5,250.3333282,68.42866827,0,0,0,NaN,39.32474682
43,1 sec:z:9/14 t:42/95 - Mark_and_Find 001/mT8 25 vv% 4030,52.07828404,4167.495735,455.6811698,3860.506071,3371.555664,5147.035156,332.8550583,297.8792342,0,0,39.61851616,313.8256601,290.8628069,39.54713602,15.30856878,0,0,20.08818807,0.416936694,39.6185178,217036.0266,4070.984863,0,0,0,133359.8635,9,42,246.3333282,238.8333282,20.08816722,0,0,0,NaN,39.61851616
44,1 sec:z:9/14 t:43/95 - Mark_and_Find 001/mT8 25 vv% 4030,47.19594491,4121.075355,397.1663402,4401.811554,3440.055664,4974.071289,333.9181663,302.5568492,0,0,35.89736874,320.2042304,292.1385209,29.3414235,22.96285317,0,0,-38.02380352,0.460245252,35.89736985,194498.0454,4056.443359,0,0,0,119511.1853,9,43,250.6666718,228.5,141.976211,0,0,0,NaN,35.89736874
45,1 sec:z:9/14 t:44/95 - Mark_and_Find 001/mT8 25 vv% 4030,43.94105216,4322.431062,408.8829271,4673.0791,3582.111084,5173.494629,334.3433978,300.5369654,0,0,32.6866723,318.9285163,295.9656631,31.89285163,10.20571252,0,0,-17.02052561,0.516819507,32.68669091,189932.1687,4341.025879,0,0,0,116705.6387,9,44,249.8333282,231.8333282,162.9794844,1.78E-15,0,0,NaN,32.6866723
46,1 sec:z:9/14 t:45/95 - Mark_and_Find 001/mT8 25 vv% 4030,42.31360578,4311.404438,570.8909229,4144.695758,3211.416748,5497.727051,333.5992183,300.4306624,0,0,32.32927819,317.6528022,299.7928053,33.1685657,2.55142813,0,0,1.507435759,0.50874234,32.32927136,182431.0677,4151.711914,0,0,0,112096.5154,9,45,248.8333282,235.8333282,1.50741307,0,0,0,NaN,32.32927819
47,1 sec:z:9/14 t:46/95 - Mark_and_Find 001/mT8 25 vv% 4030,43.94105216,4427.015842,539.7748896,3801.021641,3797.083252,5813.538574,333.9181566,300.3243496,0,0,33.01145523,318.9285163,293.414235,31.89285163,15.30856878,0,0,-24.74936649,0.506700085,33.01145251,194527.734,4302.878418,0,0,0,119529.4277,9,46,250,230,155.2506437,1.78E-15,0,0,NaN,33.01145523
48,1 sec:z:9/14 t:47/95 - Mark_and_Find 001/mT8 25 vv% 4030,43.94105216,4323.128138,609.2449972,3759.480276,3102.5,5793.491211,332.7487455,302.3442335,0,0,32.76816982,316.3770882,302.3442335,34.44427976,2.55142813,0,0,-2.231174608,0.514251947,32.76815686,189962.799,4270.269043,0,0,0,116724.4597,9,47,248,236.5,177.7688245,0,0,0,NaN,32.76816982
49,1 sec:z:9/14 t:48/95 - Mark_and_Find 001/mT8 25 vv% 4030,43.94105216,4259.80268,342.6418747,3516.077596,3513.298828,4936.027832,331.8982727,302.3442335,0,0,33.73078482,317.6528022,293.414235,29.3414235,19.13571098,0,0,-33.69006753,0.485319145,33.73076142,187180.2118,4321.036621,0,0,0,115014.6724,9,48,249.1666718,229.6666718,146.3099325,0,0,0,NaN,33.73078482
50,1 sec:z:9/14 t:49/95 - Mark_and_Find 001/mT8 25 vv% 4030,42.31360578,4391.859675,589.4414182,4171.660515,3518.444336,6033.081055,334.2370754,300.3243496,0,0,32.1504974,321.4799444,289.5870928,26.78999537,22.96285317,0,0,-39.90260026,0.514416046,32.15049659,185835.419,4309.099609,0,0,0,114188.3516,9,49,252.3333282,227.3333282,140.0973834,0,0,0,NaN,32.1504974
51,1 sec:z:9/14 t:50/95 - Mark_and_Find 001/mT8 25 vv% 4030,43.94105216,4010.929172,382.4590255,4115.942567,3466.150391,4971.55127,329.8783889,303.1947063,0,0,32.77713597,329.1342288,287.0356647,2.55142813,34.44427976,0,0,-87.3974378,0.513970639,32.77714187,176244.448,3963.852051,0,0,0,108295.0876,9,50,258,224.8333282,92.60253903,0,0,0,NaN,32.77713597
