 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,Frame,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
1,Recording first line measurement in ... 1 seconds:z:11/15 t:1/95 - Mark_and_Find 001/mN10 control 3011,35.80382028,8332.979226,1577.8204,8415.954754,4872.5,11667.43945,331.0477999,329.5328895,0,0,27.15812555,324.0313726,317.6528022,15.30856878,25.51428131,0,0,-59.67091396,0.610013785,27.15812555,298352.4906,8415.374023,0,0,0,183325.543,11,1,254.125,249.125,120.329086,0,0,0,NaN,27.15812555
2,1 sec:z:11/15 t:2/95 - Mark_and_Find 001/mN10 control 3011,42.31360578,8313.8128,1280.019313,8025.195194,5022.203125,11678.18555,333.5194959,333.9978887,0,0,32.34020076,331.685657,317.6528022,5.102856261,33.1685657,0,0,-82.34934905,0.508398753,32.34020076,351787.3974,8112.496094,0,0,0,216159.1328,11,2,259.75,249.25,97.65065096,0,0,0,NaN,32.34020076
3,1 sec:z:11/15 t:3/95 - Mark_and_Find 001/mN10 control 3011,40.68615941,7738.98125,1258.155971,4782.077881,4773.25,9293.125,334.5560136,337.1074417,0,0,30.51230969,324.0313726,325.3070866,21.68713911,24.23856724,0,0,-48.81407483,0.549169479,30.51230969,314869.4248,8025.5,0,0,0,193474.5313,11,3,254.375,255.25,131.1859252,0,0,0,NaN,30.51230969
4,1 sec:z:11/15 t:4/95 - Mark_and_Find 001/mN10 control 3011,40.68615941,8494.836797,1721.970331,7548.843924,5047.75,11682.77637,333.0411032,336.0709241,0,0,30.54146464,330.4099429,321.4799444,6.378570326,30.61713757,0,0,99.31477975,0.548121503,30.54146464,345622.2841,8546.144531,0,0,0,212370.9199,11,4,259.125,251.625,99.31477975,0,0,0,NaN,30.54146464
5,1 sec:z:11/15 t:5/95 - Mark_and_Find 001/mN10 control 3011,39.05871303,7957.602519,1841.261709,8899.205986,4229.981445,10639.21191,335.1141385,333.6789602,0,0,29.46336825,322.7556585,326.5828007,26.78999537,15.30856878,0,0,-28.09072819,0.565409376,29.46336825,310813.7132,8363.145508,0,0,0,190982.4604,11,5,252.5,256.125,151.9092718,0,0,0,NaN,29.46336825
6,1 sec:z:11/15 t:6/95 - Mark_and_Find 001/mN10 control 3011,37.43126665,9137.422448,2029.234107,4402.280501,4387.147949,12135.01465,326.8219971,328.2571754,0,0,28.43744496,317.6528022,317.6528022,20.41142504,22.96285317,0,0,47.27244973,0.58165202,28.43744496,342025.2962,9524.579102,0,0,0,210160.7163,11,6,248.625,265.5,47.27244973,3.55E-15,0,0,NaN,28.43744496
7,1 sec:z:11/15 t:7/95 - Mark_and_Find 001/mN10 control 3011,40.68615941,8724.282559,1869.253389,8395.956337,5134.626953,12363.20117,323.4732477,325.546283,0,0,30.60800023,308.7228038,324.0313726,31.89285163,3.827142196,0,0,5.680890818,0.545741083,30.60800023,354957.5509,8627.729492,0,0,0,218107.064,11,7,241.625,256.375,5.680890818,4.44E-16,0,0,NaN,30.60800023
8,1 sec:z:11/15 t:8/95 - Mark_and_Find 001/mN10 control 3011,43.94105216,8580.970631,1310.815384,8287.86047,4764.34375,10757.83398,321.5596766,327.1409256,0,0,32.70300533,309.9985179,315.1013741,24.23856724,25.51428131,0,0,134.2097635,0.516303401,32.70300533,377056.8781,8537.749023,0,0,0,231686.207,11,8,243.125,247.25,134.2097635,0,0,0,NaN,32.70300533
9,1 sec:z:11/15 t:9/95 - Mark_and_Find 001/mN10 control 3011,37.43126665,8869.900624,2184.876839,5363.806492,5349.25,12802.17383,322.9151228,324.8286939,0,0,28.25713854,315.1013741,313.8256601,17.85999691,24.23856724,0,0,53.25943798,0.589098648,28.25713854,332011.6155,8706.975586,0,0,0,204007.7144,11,9,246.5,263.5,53.25943798,0,0,0,NaN,28.25713854
10,1 sec:z:11/15 t:10/95 - Mark_and_Find 001/mN10 control 3011,40.68615941,8813.318984,1933.720288,5429.478588,5415.75,12444.78711,324.8286939,326.3436043,0,0,30.05086915,309.9985179,325.3070866,30.61713757,3.827142196,0,0,3.95564548,0.566164306,30.05086915,358580.1011,8479.046875,0,0,0,220332.9746,11,10,242.875,256.625,3.95564548,0,0,0,NaN,30.05086915
