 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,Frame,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
1,series04_masked.tif:z:4/23 t:1/95 - Mark_and_Find 001/mT8 Control005,74.863434014,8234.710746433,1120.878815417,7624.563102722,6176.020507812,10960.883789062,369.805679050,315.072824899,0,0,57.945213913,348.272034904,294.691721842,43.374539146,42.098817406,0,0,43.479230339,0.280184733,57.945193339,616478.724588497,8184.179199219,0,0,0,378796.694335938,4,1,273.400115967,262.603210449,43.479229376,0.000000000,0.000000000,0.000000000,NaN,57.945213913
2,series04_masked.tif:z:4/23 t:2/95 - Mark_and_Find 001/mT8 Control005,76.490899971,8014.766227560,1296.205869114,8605.265999794,4618.478027344,11224.417968750,369.799839259,315.103269675,0,0,58.566084218,348.272034904,295.967443581,44.650260885,39.547373927,0,0,40.804350308,0.280238151,58.566084218,613056.681800345,7916.770019531,0,0,0,376694.012695312,4,2,272.500000000,262.000000000,40.804350308,3.553E-15,0.000000000,0.000000000,NaN,58.566084218
3,series04_masked.tif:z:4/23 t:3/95 - Mark_and_Find 001/mT8 Control005,76.490899971,7895.239424036,1015.388182737,7534.145359993,6242.337402344,11708.500000000,370.278234911,315.422200110,0,0,58.883921583,348.272034904,297.243165321,45.925982625,38.271652187,0,0,39.726104043,0.277221037,58.883921583,603913.969028185,7831.578613281,0,0,0,371076.252929688,4,3,272.500000000,262.000000000,39.726104043,3.553E-15,0.000000000,0.000000000,NaN,58.883921583
4,series04_masked.tif:z:4/23 t:4/95 - Mark_and_Find 001/mT8 Control005,78.118365927,7751.602864583,1259.798717846,6547.398346901,5657.713378906,12456.500000000,369.640374042,315.103269675,0,0,59.471761288,346.996313164,297.243165321,47.201704364,38.271652187,0,0,38.467863312,0.277550116,59.471761288,605542.549099886,7558.302734375,0,0,0,372076.937500000,4,4,271.500000000,261.500000000,38.467863312,0.000000000,0.000000000,0.000000000,NaN,59.471761288
5,series04_masked.tif:z:4/23 t:5/95 - Mark_and_Find 001/mT8 Control005,76.490899971,7470.536226313,994.196360833,6430.675194740,5791.952636719,11529.250000000,368.843047954,316.378991414,0,0,58.231666966,346.996313164,298.518887060,45.925982625,38.271652187,0,0,39.443961577,0.283466140,58.231666966,571428.039213964,7326.248046875,0,0,0,351115.202636719,4,5,271.500000000,262.500000000,39.443961577,0.000000000,0.000000000,0.000000000,NaN,58.231666966
6,series04_masked.tif:z:3/23 t:6/95 - Mark_and_Find 001/mT8 Control005,78.118365927,8059.445912679,1141.418735127,7649.431457520,5361.045898438,10522.514648438,367.407860997,315.581665327,0,0,59.499975119,344.444869685,295.967443581,47.201704364,40.823095666,0,0,40.434737616,0.277286960,59.499975119,629590.744979252,8038.126953125,0,0,0,386853.403808594,3,6,270.250000000,262.500000000,40.434737616,0.000000000,0.000000000,0.000000000,NaN,59.499975119
7,series04_masked.tif:z:3/23 t:7/95 - Mark_and_Find 001/mT8 Control005,78.118365927,8005.765767415,1184.231242928,6830.081046104,5521.183105469,10798.000000000,366.610534910,316.538456632,0,0,60.319180861,343.169147945,297.243165321,48.477426104,39.547373927,0,0,38.990994043,0.269806336,60.319180861,625397.339748505,7763.859375000,0,0,0,384276.756835938,3,7,269.000000000,263.000000000,38.990994043,0.000000000,0.000000000,0.000000000,NaN,60.319180861
8,series04_masked.tif:z:3/23 t:8/95 - Mark_and_Find 001/mT8 Control005,74.863434014,8009.808997113,1323.171940238,7222.728478432,5321.446777344,12128.833007812,366.770000128,316.219526197,0,0,58.011157968,345.720591425,297.243165321,43.374539146,39.547373927,0,0,42.549147362,0.279548096,58.011157968,599641.807318638,7813.104492188,0,0,0,368451.213867188,3,8,270.750000000,263.250000000,42.549147362,0.000000000,0.000000000,0.000000000,NaN,58.011157968
9,series04_masked.tif:z:3/23 t:9/95 - Mark_and_Find 001/mT8 Control005,76.490899971,8145.331501413,1392.605234178,9317.348363876,5006.284179688,10955.785156250,367.088930562,316.060060979,0,0,58.433069211,343.169147945,298.518887060,48.477426104,35.720208708,0,0,36.119340849,0.281515452,58.433069211,623043.737102279,8004.904296875,0,0,0,382830.580566406,3,9,269.250000000,261.250000000,36.119340849,0.000000000,0.000000000,0.000000000,NaN,58.433069211
10,series04_masked.tif:z:3/23 t:10/95 - Mark_and_Find 001/mT8 Control005,76.490899971,7697.451639378,1049.593609404,7840.898230553,5254.632324219,10289.492187500,366.451069693,314.146478370,0,0,58.216817631,341.893426206,298.518887060,51.028869583,33.168765229,0,0,32.471192291,0.283610765,58.216817631,588785.003376528,7785.711914062,0,0,0,361780.227050781,3,10,268.000000000,258.500000000,32.471192291,0.000000000,0.000000000,0.000000000,NaN,58.216817631
11,series04_masked.tif:z:3/23 t:11/95 - Mark_and_Find 001/mT8 Control005,74.863434014,7789.076055112,1083.654690233,5903.482509613,5894.355468750,10567.400390625,366.451069693,314.465408805,0,0,56.887749605,341.893426206,299.794608800,51.028869583,30.617321750,0,0,30.302680720,0.290698038,56.887749605,583116.981280494,7693.830566406,0,0,0,358297.498535156,3,11,268.000000000,257.750000000,30.302680720,0.000000000,0.000000000,0.000000000,NaN,56.887749605
12,series04_masked.tif:z:3/23 t:12/95 - Mark_and_Find 001/mT8 Control005,78.118365927,7911.245564779,1199.207680531,7108.745467186,5500.165527344,11259.556640625,367.567326215,314.943804457,0,0,59.770320465,343.169147945,297.243165321,49.753147843,36.995930448,0,0,36.319581575,0.274784256,59.770320465,618013.575971392,7859.482421875,0,0,0,379739.787109375,3,12,269.250000000,260.750000000,36.319581575,0.000000000,0.000000000,0.000000000,NaN,59.770320465
13,series04_masked.tif:z:3/23 t:13/95 - Mark_and_Find 001/mT8 Control005,71.608502100,8262.500399503,1170.669697417,7303.264454842,5800.674316406,11034.185546875,368.045721867,316.060060979,0,0,55.026361071,345.720591425,301.070330540,45.925982625,31.893043489,0,0,34.611142185,0.297189093,55.026361071,591665.277210486,8122.050781250,0,0,0,363550.017578125,3,13,270.750000000,260.000000000,34.611142185,0.000000000,0.000000000,0.000000000,NaN,55.026361071
14,series04_masked.tif:z:3/23 t:14/95 - Mark_and_Find 001/mT8 Control005,69.981036143,7892.604424055,1132.740630563,6746.824199677,5782.972656250,10767.740234375,368.683582737,314.624874022,0,0,53.398708533,348.272034904,298.518887060,43.374539146,34.444486969,0,0,37.965024090,0.308410195,53.398708533,552332.635464986,7622.205566406,0,0,0,339381.990234375,3,14,272.500000000,259.500000000,37.965024090,0.000000000,0.000000000,0.000000000,NaN,53.398708533
15,series04_masked.tif:z:3/23 t:15/95 - Mark_and_Find 001/mT8 Control005,71.608502100,8101.801325018,1068.842193082,8171.521313667,5530.023925781,10833.736328125,368.683582737,315.422200110,0,0,54.800379167,348.272034904,298.518887060,43.374539146,35.720208708,0,0,39.805571092,0.299645201,54.800379167,580157.857197725,8174.384277344,0,0,0,356479.258300781,3,15,272.500000000,261.000000000,39.805571092,0.000000000,0.000000000,0.000000000,NaN,54.800379167
16,series04_masked.tif:z:3/23 t:16/95 - Mark_and_Find 001/mT8 Control005,73.235968057,7924.917046441,1099.128220069,8053.158625603,5914.553222656,10457.980468750,369.002513172,314.465408805,0,0,56.525414989,348.272034904,295.967443581,43.374539146,38.271652187,0,0,40.881810296,0.288036000,56.525414989,580388.971667494,8059.406250000,0,0,0,356621.267089844,3,16,272.500000000,261.000000000,40.881810296,0.000000000,0.000000000,0.000000000,NaN,56.525414989
17,series04_masked.tif:z:3/23 t:17/95 - Mark_and_Find 001/mT8 Control005,73.235968057,7961.855479601,1136.456334831,7805.825580597,4618.281250000,10304.771484375,368.524117519,313.987013153,0,0,56.444380090,348.272034904,294.691721842,42.098817406,39.547373927,0,0,42.251911820,0.288863637,56.444380090,583094.193578454,7944.223144531,0,0,0,358283.496582031,3,17,272.500000000,261.000000000,42.251911820,0.000000000,0.000000000,0.000000000,NaN,56.444380090
18,series04_masked.tif:z:3/23 t:18/95 - Mark_and_Find 001/mT8 Control005,74.863434014,7977.682787024,1219.073730398,8726.683797836,5561.406250000,10610.073242188,367.567326215,313.987013153,0,0,56.832293853,346.996313164,294.691721842,42.098817406,40.823095666,0,0,44.545281138,0.291265629,56.832293853,597236.728909578,7840.172363281,0,0,0,366973.408203125,3,18,272.250000000,261.750000000,44.545281138,0.000000000,0.000000000,0.000000000,NaN,56.832293853
19,series04_masked.tif:z:3/23 t:19/95 - Mark_and_Find 001/mT8 Control005,73.235968057,7963.567415365,1190.277137942,7052.190704346,5316.500000000,10513.421875000,367.407860997,314.465408805,0,0,55.935706861,346.996313164,294.691721842,42.098817406,40.823095666,0,0,44.075954647,0.294141315,55.935706861,583219.568851374,7718.611328125,0,0,0,358360.533691406,3,19,272.250000000,261.750000000,44.075954647,0.000000000,0.000000000,0.000000000,NaN,55.935706861
20,series04_masked.tif:z:3/23 t:20/95 - Mark_and_Find 001/mT8 Control005,74.863434014,7996.853175951,1217.318643656,6151.954534531,5998.674804688,10615.099609375,368.524117519,314.943804457,0,0,57.536676906,346.996313164,297.243165321,44.650260885,36.995930448,0,0,39.602251224,0.284177741,57.536676906,598671.890056006,7778.950683594,0,0,0,367855.246093750,3,20,271.500000000,261.250000000,39.602251224,0.000000000,0.000000000,0.000000000,NaN,57.536676906
21,series04_masked.tif:z:3/23 t:21/95 - Mark_and_Find 001/mT8 Control005,73.235968057,7848.025108507,1193.314368310,6851.137463570,5870.472167969,11388.061523438,367.567326215,314.624874022,0,0,56.494815466,346.996313164,295.967443581,43.374539146,38.271652187,0,0,41.338064424,0.288348105,56.494815466,574757.716157117,7569.283203125,0,0,0,353161.129882812,3,21,271.500000000,261.250000000,41.338064424,0.000000000,0.000000000,0.000000000,NaN,56.494815466
22,series04_masked.tif:z:3/23 t:22/95 - Mark_and_Find 001/mT8 Control005,74.863434014,7874.062234630,1134.050983938,8307.721669197,5526.756347656,10386.327148438,367.726791432,314.305943588,0,0,57.156213647,346.996313164,295.967443581,43.374539146,38.271652187,0,0,41.606988931,0.287973621,57.156213647,589479.338522902,7643.482421875,0,0,0,362206.862792969,3,22,271.500000000,261.250000000,41.606988931,0.000000000,0.000000000,0.000000000,NaN,57.156213647
23,series04_masked.tif:z:3/23 t:23/95 - Mark_and_Find 001/mT8 Control005,76.490899971,7907.604159741,1269.089833169,7817.676584244,5361.687500000,10712.608398438,366.770000128,314.943804457,0,0,58.774128747,344.444869685,297.243165321,47.201704364,36.995930448,0,0,38.611252520,0.278257728,58.774128747,604859.758790143,7704.570800781,0,0,0,371657.395507812,3,23,269.500000000,261.250000000,38.611252520,0.000000000,0.000000000,0.000000000,NaN,58.774128747
24,series04_masked.tif:z:3/23 t:24/95 - Mark_and_Find 001/mT8 Control005,74.863434014,8051.414349100,1040.826523254,6879.057824135,4837.255371094,9745.250000000,366.929465345,314.146478370,0,0,57.184680557,345.720591425,295.967443581,44.650260885,38.271652187,0,0,41.155864424,0.287686982,57.184680557,602756.526841746,8033.427734375,0,0,0,370365.060058594,3,24,270.750000000,261.000000000,41.155864424,0.000000000,0.000000000,0.000000000,NaN,57.184680557
25,series04_masked.tif:z:3/23 t:25/95 - Mark_and_Find 001/mT8 Control005,76.490899971,7826.498493600,1213.637928639,8123.068502426,5571.187500000,10092.166992188,367.886256650,314.465408805,0,0,58.725650947,345.720591425,295.967443581,45.925982625,38.271652187,0,0,39.048577721,0.278717319,58.725650947,598655.913394354,8128.430664062,0,0,0,367845.429199219,3,25,270.500000000,261.000000000,39.048577721,3.553E-15,0.000000000,0.000000000,NaN,58.725650947
