 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,Frame,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Length
1,Recording first line measurement in ... 1 seconds:z:11/18 t:1/95 - Mark_and_Find 001/mT8 control 2020,21.156802892,8111.623985877,1322.513282801,6028.303548813,6019.500000000,10526.916992188,257.481625414,234.944013505,0,0,15.888203665,255.142813050,227.077103614,6.378570326,16.584282848,0,0,-74.475889003,1.000000000,15.888201928,171616.029799415,8135.305664062,0,0,0,105451.111816406,11,1,200.166671753,178.166671753,105.524088451,0.000000000,0.000000000,0.000000000,NaN,15.888203665
2,1 sec:z:11/18 t:2/95 - Mark_and_Find 001/mT8 control 2020,21.156802892,8186.502140925,1320.560888363,6168.844182968,6159.555664062,10915.277343750,257.481625414,234.944013505,0,0,15.888203665,255.142813050,227.077103614,6.378570326,16.584282848,0,0,-74.475889003,1.000000000,15.888201928,173200.212166649,7761.185058594,0,0,0,106424.527832031,11,2,200.166671753,178.166671753,105.524088451,0.000000000,0.000000000,0.000000000,NaN,15.888203665
3,1 sec:z:11/18 t:3/95 - Mark_and_Find 001/mT8 control 2020,21.156802892,8022.741210938,569.995927489,8063.470655441,7378.736328125,9583.666992188,256.631142881,235.050316522,0,0,15.191475818,251.315670854,229.628531745,12.757140652,11.481426587,0,0,-43.298645395,1.000000000,15.191471640,169735.554449559,8043.890625000,0,0,0,104295.635742188,11,3,196.833328247,180.166671753,136.701407010,0.000000000,0.000000000,0.000000000,NaN,15.191475818
4,1 sec:z:10/18 t:4/95 - Mark_and_Find 001/mT8 control 2020,22.784249268,8084.832031250,1588.992664194,6154.584577560,6144.503906250,11305.807617188,256.950081131,235.475557788,0,0,16.150649790,253.867098984,228.352817679,7.654284391,16.584282848,0,0,-69.179107147,1.000000000,16.150643725,184206.828288306,7929.943359375,0,0,0,113187.648437500,10,4,199.166671753,178.666671753,110.820901035,0.000000000,0.000000000,0.000000000,NaN,16.150649790
5,1 sec:z:10/18 t:5/95 - Mark_and_Find 001/mT8 control 2020,22.784249268,8069.907924107,1747.863356232,5579.545452118,5568.587890625,11178.859375000,256.737455631,233.987227956,0,0,16.581556739,250.039956789,228.352817679,14.032854718,12.757140652,0,0,40.840357706,1.000000000,16.581566557,183866.793711064,8094.241210938,0,0,0,112978.710937500,10,5,196.333328247,187.666671753,40.840328382,0.000000000,0.000000000,0.000000000,NaN,16.581556739
6,1 sec:z:10/18 t:6/95 - Mark_and_Find 001/mT8 control 2020,22.784249268,7834.947091239,1307.437380562,5631.635622978,5623.027832031,10030.216796875,255.993295582,232.605201141,0,0,16.192581448,248.764242723,228.352817679,15.308568783,10.205712522,0,0,29.931511841,1.000000000,16.192578211,178513.387526822,7647.907226562,0,0,0,109689.259277344,10,6,195.166671753,185.500000000,29.931491943,0.000000000,0.000000000,0.000000000,NaN,16.192581448
7,1 sec:z:10/18 t:7/95 - Mark_and_Find 001/mT8 control 2020,21.156802892,8521.651705228,2114.513992129,4758.624485016,4743.000000000,12742.736328125,256.418527115,233.136745424,0,0,15.729496369,248.764242723,230.904245810,16.584282848,5.102856261,0,0,13.284866485,1.000000000,15.729499352,180290.905437787,8411.833007812,0,0,0,110781.472167969,10,7,195.000000000,184.166671753,13.284912490,0.000000000,0.000000000,0.000000000,NaN,15.729496369
8,1 sec:z:10/18 t:8/95 - Mark_and_Find 001/mT8 control 2020,24.411695644,8821.780403646,1820.085161593,4876.191244125,4863.500000000,11361.416992188,255.036500300,234.518772239,0,0,18.122574875,247.488528658,229.628531745,16.584282848,11.481426587,0,0,31.079039635,0.934045441,18.122577083,215354.618252650,9502.597656250,0,0,0,132326.706054688,10,8,193.833328247,187.500000000,31.079011476,0.000000000,0.000000000,0.000000000,NaN,18.122574875
9,1 sec:z:10/18 t:9/95 - Mark_and_Find 001/mT8 control 2020,26.039142020,8827.793243408,1872.434285398,4748.256247520,4735.559082031,11236.507812500,255.886982832,233.243058174,0,0,19.310910242,251.315670854,224.525675484,10.205712522,19.135710979,0,0,61.741970385,0.877467508,19.310907599,229868.161991345,9240.876953125,0,0,0,141244.691894531,10,9,197.000000000,189.500000000,61.741944313,0.000000000,0.000000000,0.000000000,NaN,19.310910242
10,1 sec:z:10/18 t:10/95 - Mark_and_Find 001/mT8 control 2020,24.411695644,8918.142415365,778.758786992,7797.229805946,7791.833496094,10554.744140625,254.823884533,233.668299440,0,0,17.642253809,248.764242723,228.352817679,14.032854718,12.757140652,0,0,-40.601294645,0.985597695,17.642253809,217706.978354379,8903.619140625,0,0,0,133772.136230469,10,10,194.500000000,178.666671753,139.398705355,0.000000000,0.000000000,0.000000000,NaN,17.642253809
11,1 sec:z:10/18 t:11/95 - Mark_and_Find 001/mT8 control 2020,24.411695644,7954.228190104,830.519312543,5904.508334160,5898.333496094,9059.850585938,256.418527115,233.030442407,0,0,18.398609900,251.315670854,225.801389549,11.481426587,16.584282848,0,0,-56.309932474,0.906228650,18.398609900,194176.197660329,8105.333496094,0,0,0,119313.422851562,10,11,197.000000000,176.666671753,123.690067526,0.000000000,0.000000000,0.000000000,NaN,18.398609900
12,1 sec:z:10/18 t:12/95 - Mark_and_Find 001/mT8 control 2020,26.039142020,8952.481170654,670.678791530,8636.269625664,6976.333496094,9937.613281250,255.036500300,233.349361191,0,0,18.981531681,248.764242723,225.801389549,14.032854718,16.584282848,0,0,-48.632950739,0.908184376,18.981532263,233114.928637128,8990.927734375,0,0,0,143239.698730469,10,12,195.000000000,177.333328247,131.367021618,0.000000000,0.000000000,0.000000000,NaN,18.981531681
13,1 sec:z:10/18 t:13/95 - Mark_and_Find 001/mT8 control 2020,26.039142020,8391.323944092,1089.416437232,6261.580621719,6253.888671875,10192.166992188,255.674367065,234.306156472,0,0,18.541791903,251.315670854,225.801389549,10.205712522,17.859996913,0,0,-63.434948823,0.951772449,18.541791903,218502.875918925,8030.972167969,0,0,0,134261.183105469,10,13,197.166671753,177.166671753,116.565051177,0.000000000,0.000000000,0.000000000,NaN,18.541791903
