seriesIndex,organoidLabel,Frame,X,Y,Slice,Length,FeretAngle
1,E,62,418.5896040058668,348.12572641491806,1,54.375215394,89.236128885
1,E,63,419.4419898678507,347.55747425960163,1,55.895527091,87.026294796
1,E,64,418.30548555721793,348.97809701809945,1,57.995074865,90.000000000
1,E,65,420.01024202316705,350.96701770832095,1,55.839085952,88.512145437
1,E,66,417.73721814388296,353.524160036254,1,56.563783104,88.531173004
1,E,67,416.8848322811152,354.09241219157036,1,62.382626772,88.002119728
1,E,68,414.61180840183107,354.37654589823785,1,63.073810090,90.658554965
1,E,69,413.4752888331797,353.8082937429215,1,63.073810090,89.341479991
1,E,70,412.338784522547,352.10352201895375,1,55.862610024,92.231175126
1,E,71,412.90703667786335,354.9448133123567,1,63.769863752,98.498570411
1,E,72,412.338784522547,354.9448133123567,1,61.658134193,92.021365791
1,E,73,410.6339975397768,354.9447980535542,1,64.621257771,86.784526851
1,E,74,412.054635557077,352.9559078809376,1,66.124559137,142.125025225
1,E,75,416.03244641913136,354.9448133123567,1,70.004433685,148.120391934
1,E,76,416.0324311603289,353.2400415876051,1,76.668880283,130.013658801
1,E,77,413.19115512572836,351.25113615696984,1,72.855411128,137.419509826
1,E,78,412.054635557077,352.6717741742701,1,72.061214287,113.728380488
1,E,79,413.7594225398472,355.5130654668892,1,70.378791614,101.888649878
1,E,80,412.0546508158795,352.9559078809376,1,71.280288249,94.666848823
1,E,81,412.90703667786335,352.9559078809376,1,73.947273987,89.438284317
1,E,82,414.0435562465147,352.67178943307255,1,73.251074133,91.701354907
1,E,83,414.0435409877122,353.524160036254,1,72.584404320,92.862396018
1,E,84,414.0435409877122,353.524160036254,1,68.148068912,90.609517719
1,E,85,413.19115512572836,352.38764046681877,1,71.058759831,91.169129080
1,E,86,410.6339975397768,350.9670024495185,1,70.501893509,94.127603740
1,E,87,408.07685521184385,353.2400415876051,1,78.457632340,35.599230992
1,E,88,409.4974932291441,354.37654589823785,1,83.067949354,43.585569992
1,E,89,410.63401279857925,356.93370348418944,1,75.424958330,91.652305815
1,E,90,410.0657453844604,353.2400263288026,1,76.918666867,46.527532822
1,E,91,411.48638340176063,355.79719917434056,1,78.481073021,101.725125142
1,E,92,412.90703667786335,356.3654513296569,1,78.296707192,89.469488923
1,E,93,413.19117038453084,358.07022305362466,1,78.414081056,93.179831698
1,E,94,412.90703667786335,355.2289317602217,1,78.296707192,90.530510813
1,E,95,416.8848322811152,355.5130654668892,1,80.471431797,89.483854000
12,B,1,378.99744772914863,446.9969898020301,4,117.393423641,137.642545294
12,B,2,378.99744772914863,446.9969898020301,4,117.393423641,137.642545294
12,B,3,378.99744772914863,446.9969898020301,4,117.393423641,137.642545294
12,B,1,379.4974443623314,446.66364854096787,4,115.821754541,141.110229450
12,B,2,379.4974443623314,444.9970032700828,4,118.537720517,139.510193289
12,B,3,383.4974174254421,438.1637210403663,4,116.685809071,149.322731961
12,B,4,374.997474666038,444.49700663768397,4,122.380665736,172.010685267
12,B,5,376.664119936923,444.49700663768397,4,107.018986443,29.518962916
12,B,6,380.1641116256534,437.997050410227,4,106.051498111,112.142712194
12,B,7,379.99744099473037,435.66373787602004,4,99.765226319,102.555295121
12,B,8,381.3307602633556,434.9970706126981,4,106.287390760,124.898125828
12,B,9,382.33075352893735,435.66373787602004,4,96.844166779,103.975234926
12,B,10,383.4974174254421,431.83042018502994,4,101.808767516,96.234493823
12,B,11,379.4974443623314,429.1637816485632,3,105.283987843,99.766678198
12,B,12,381.1640896324326,437.83039503810653,3,102.089013090,88.567903816
12,B,13,388.9973803865334,439.16371430594796,3,94.522482925,115.873374503
12,B,14,382.8307501613363,439.6637109391307,3,103.863461905,132.179001295
12,B,15,382.99742079225933,443.66368400224144,3,102.948008514,137.678555641
12,B,16,386.6640678531102,441.9970234733378,3,100.494820273,132.942338556
12,B,17,387.9973871209517,445.49699990326565,3,99.422977536,140.727837433
12,B,18,391.99736018406236,443.3303579999817,3,94.790887066,129.904312115
12,B,19,387.6640458598895,447.33031580428985,3,97.142459301,148.606109588
12,B,20,388.16405775187474,445.6636552753862,3,95.920163024,135.179615470
12,B,21,386.4973972221872,449.3303175942557,4,92.722368127,147.548952384
12,B,22,386.99739385537,447.16364517336683,4,96.112259671,142.369593024
12,B,23,391.16403754861983,444.6636772678231,4,91.927176191,131.061261702
12,B,24,389.33070638957696,447.663657065352,4,99.190813493,145.833056804
12,B,25,390.66404091622087,446.4969931688474,4,92.182540863,129.196418253
12,B,26,388.3307131232114,448.66365033093376,4,97.067972108,146.797250345
12,B,27,393.4973500828268,444.9970032700828,4,88.801469597,127.802805682
12,B,28,387.9973871209517,449.6636435965155,4,95.422123472,145.530930249
12,B,29,394.9973399815914,445.8303411643279,4,87.765048276,122.535067158
12,B,30,389.99737365289894,450.3302956018189,4,88.680226347,22.260596329
12,B,31,390.66402565741845,448.330324328674,4,96.499990492,155.806791013
12,B,32,388.4973837541345,447.33031580428985,4,88.618012136,18.174112094
12,B,33,388.16404249307226,445.49699990326565,4,91.796272700,13.392513513
12,B,34,388.8307097563942,451.1636182364775,4,88.914413011,21.903181201
12,B,35,388.9973803865334,453.1636200272273,4,91.236103380,31.467550320
12,B,36,390.1640442830381,452.83027876616507,4,89.235162866,22.409832845
12,B,37,389.8307030219759,452.83029402496743,4,88.093062335,15.109577322
12,B,38,389.16403575865394,454.8302652973284,4,87.164459466,5.599330847
12,B,39,391.6640189230001,451.9969561307225,4,81.762999327,162.130434390
12,B,40,397.16399714367776,452.66362339404446,4,74.654407299,113.498578781
12,B,41,395.99733324717306,452.9969493963042,4,72.746779729,91.674858424
12,B,42,397.9973197791203,454.99693592825145,4,78.194092076,118.237445538
12,B,43,399.24731136090145,455.4969325606504,4,77.286059949,106.789830371
12,B,44,399.4973096778848,456.9969224594149,4,75.342769795,118.300755766
12,B,45,400.247304627267,458.74691067516267,4,72.216008701,137.147585428
12,B,46,404.7472743227766,459.2469073075616,4,75.929103695,121.954362937
12,B,47,402.4972894746299,458.74691067516267,4,79.895253610,137.264754548
12,B,48,403.9972793733944,461.9968887888911,4,78.692016506,160.096250463
12,B,49,402.2472911584304,460.99689552252556,4,82.825680423,125.281207797
12,B,50,401.24729789284874,461.9968887888911,4,79.024797420,117.392369552
12,B,51,400.99729957586544,460.99689552252556,5,84.870947098,132.563351753
12,B,52,402.4972894746299,459.9969022569438,5,79.637670284,144.782407032
12,B,53,402.9972861078127,459.2469073075616,5,81.098197687,119.185915816
12,B,54,402.74728779161325,460.2469005731433,5,81.070600038,100.425808526
12,B,55,401.7472945252477,459.9969022569438,5,83.588480994,115.782904823
12,B,56,399.24731136090145,459.2469073075616,5,79.795889287,129.160507688
12,B,57,398.74731472850254,459.49690562376105,5,77.286059949,106.789830371
12,B,58,398.74731472850254,458.24691404197995,5,79.795889287,124.579287603
12,B,59,398.24731809531977,458.99690899136215,5,79.302330732,94.151285266
12,B,60,398.4973164115192,458.24691404197995,5,81.278605444,121.195097588
12,B,61,397.747321462137,459.2469073075616,5,79.795889287,140.839492312
12,B,62,398.24731809531977,459.9969022569438,5,80.927443304,159.708232332
12,B,63,396.99732651275474,461.24689383950886,6,92.498067340,118.862723438
12,B,64,395.49733661477416,460.99689552252556,6,94.402840828,108.924644416
12,B,65,397.9973197791203,461.74689047190776,6,95.893059642,97.645013272
12,B,66,394.9973399815914,459.9969022569438,6,101.296838067,73.162527374
12,B,67,398.24731809531977,458.24691404197995,6,123.635715265,114.052529413
12,B,68,400.74730125966596,455.9969291938331,6,139.533321687,132.220833136
12,B,69,398.74731472850254,459.49690562376105,6,147.797131650,152.218425921
12,B,70,395.49733661477416,460.7468972063261,6,111.076900569,177.696239675
12,B,71,398.4973164115192,462.4968854212901,7,140.148672185,145.007979801
12,B,72,397.9973197791203,463.49687868687175,7,144.966254890,155.013566795
12,B,73,405.4972692721589,456.9969224594149,7,159.688625988,134.028978069
12,B,74,392.74735513344456,465.496865218819,7,104.166174223,176.489321570
12,B,75,392.49735681724513,462.2468871050906,7,115.028456917,176.502940261
12,B,76,393.4973500828268,461.24689383950886,7,129.679644770,173.504198155
12,B,77,394.9973399815914,470.24683323131194,7,136.622067584,2.408216441
12,B,78,394.7473416653919,466.2468601682013,7,135.984776539,177.580490783
12,B,79,392.24735850104565,460.99689552252556,7,143.608521132,177.963674545
12,B,80,392.74735513344456,469.49683828192974,7,147.615332515,3.468229259
12,B,81,392.99735344964404,463.99687532005447,8,150.539665170,179.514454170
12,B,82,392.74735513344456,464.99686858563626,8,154.251978537,4.743965943
12,B,83,395.7473349309736,467.4968517499824,8,160.665285098,8.676985382
12,B,84,389.74737533591565,471.2468264968936,8,121.752188146,14.254650718
12,B,85,392.74735513344456,465.74686353501846,8,139.131811325,12.443334208
12,B,86,392.49735681724513,463.2468803706723,8,146.741779552,10.772647648
12,B,87,391.99736018406236,459.2469073075616,8,152.239517557,11.357011986
12,B,88,388.9973803865334,456.49692582701596,8,153.732808067,9.071497577
12,B,89,390.49737028529785,454.746937612052,8,158.754658025,4.840112489
12,B,90,389.24737870351674,453.2469477132875,8,161.479904520,2.037330697
12,B,91,389.24737870351674,458.99690899136215,8,163.496830525,5.821803750
12,B,92,391.2473652346801,456.74692414321544,8,167.903066836,2.395005517
12,B,93,391.2473652346801,456.74692414321544,8,167.903066836,2.395005517
12,B,94,395.99733324717306,451.746957814523,8,177.325402291,179.793900963
12,B,95,395.99733324717306,459.74690394074435,8,122.748952798,3.873489724
15,A,1,253.58444341730333,232.42379642891134,11,49.822973181,144.190554226
15,A,2,254.08444004970227,231.9237997957285,11,49.566825896,142.131432141
15,A,3,252.99829624155427,232.87343176790117,11,51.268192996,150.564583639
15,A,4,254.6232852984185,229.74845281227243,11,57.152310475,142.938264524
15,A,5,252.6232987664712,226.12347722346098,10,51.751004270,141.505626646
15,A,6,250.74831139340756,219.8735193122036,10,53.618893490,139.583529809
15,A,7,247.8733307539783,216.3735428822757,10,45.159647256,132.137594774
15,A,8,244.62335264024986,215.24855045859425,10,49.635155560,5.161098033
15,A,9,241.49837368462119,211.62357486978277,10,51.387094303,6.772159966
15,A,10,240.74837873523893,207.62360180667207,10,49.165703959,2.602562202
15,A,11,240.24838210284,203.99862621864443,9,44.012135251,0.000000000
15,A,12,239.99838378664057,201.74864137049772,9,46.563563382,0.000000000
15,A,13,239.99838378664057,202.12363884479694,9,47.353098740,10.477423596
15,A,14,238.87339136217523,199.9986531555338,9,48.954228668,31.411870810
15,A,15,238.12339641279303,198.9986598891682,9,49.409222619,29.377899737
15,A,16,236.99840398911158,199.9986531555338,9,50.406851270,38.320113937
15,A,17,235.8734115646463,199.87365399665018,9,51.569863386,33.395237644
15,A,18,236.4984073559288,200.1236523136335,9,50.713645614,37.590561268
15,A,19,235.6234132484468,199.24865820615156,9,51.216583373,34.085886994
15,A,20,234.74841914096487,199.87365399665018,9,51.204666072,43.738182461
15,A,21,233.24842924220033,199.37365736425127,9,48.225746102,39.902600262
15,A,22,234.12342334968235,200.9986464211155,9,48.225746102,50.097399738
15,A,23,232.1234368185189,199.87365399665018,9,46.272120535,51.155168343
15,A,24,233.4984275583998,201.74864137049772,9,47.818010819,43.919075813
15,A,25,230.87344523595388,199.87365399665018,9,47.495727264,49.356975006
15,A,26,230.74844607785417,201.74864137049772,9,50.228963207,40.364536573
15,A,27,226.2484763815607,199.87365399665018,9,47.503222165,55.669782804
15,A,28,228.12346375540824,201.1236455792152,9,49.566457769,29.699154428
15,A,29,226.8734721728432,200.37365062983298,9,50.998654297,42.972677299
15,A,30,225.37348227407873,200.62364894603243,9,51.253310938,38.938211211
15,A,31,223.74849321721453,200.49864978793272,9,53.901749909,39.718759372
15,A,32,224.12349069229757,199.74865483855046,9,55.288813259,34.423413455
15,A,33,225.74847974916176,200.1236523136335,9,50.753743384,46.273030020
15,A,34,224.99848479977956,200.37365062983298,9,51.489920007,32.607286523
15,A,35,224.99848479977956,200.62364894603243,9,49.900848401,42.150525439
15,A,36,226.37347554044428,198.8736607310685,9,51.237431978,28.638922545
15,A,37,225.37348227407873,198.74866157296876,9,48.267910697,39.369317242
15,A,38,225.8734789072615,198.62366241486905,9,48.613327073,17.959476090
15,A,39,225.49848143217847,197.49866999040373,9,48.514887629,28.249735495
15,A,40,227.24846964792627,197.99866662358653,9,50.038247870,11.023455964
15,A,41,226.8734721728432,197.62366914928734,10,50.283609420,21.194056482
15,A,42,226.62347385664376,197.49866999040373,10,52.047922232,2.809808136
15,A,43,225.49848143217847,198.62366241486905,10,50.387677684,24.293887603
15,A,44,225.99847806536124,200.62364894603243,10,49.198794076,176.655349682
15,A,45,224.4984881665968,197.99866662358653,10,53.370759973,24.727314387
15,A,46,224.87348564167982,199.87365399665018,10,50.710637004,0.360346063
15,A,47,223.49849490101505,197.62366914928734,10,53.238140273,24.415548348
15,A,48,222.24850331845002,197.37367083230401,10,47.891340774,177.328135407
15,A,49,223.49849490101505,195.12368598494115,10,50.355368826,152.461176650
15,A,50,221.37350921096805,194.99868682605754,10,51.588597599,21.012080144
15,A,51,222.74849995163282,194.62368935175837,9,51.442487529,165.274517245
15,A,52,220.74851341968554,193.49869692729305,9,50.648419034,106.837472626
15,A,53,220.1235176291869,192.99870029489412,9,52.344127558,108.103763035
15,A,54,219.74852015410386,192.3737045036116,9,50.532811912,107.634461077
15,A,55,218.87352604662186,191.99870702931244,9,50.753743384,96.857072334
15,A,56,219.24852352170493,192.3737045036116,9,51.824657238,97.781046223
15,A,57,219.37352267980467,190.7487154467474,9,55.501809377,90.987760400
15,A,58,218.9985252047216,190.87371460484715,9,49.708874220,113.439936093
15,A,59,218.87352604662186,191.37371123802993,9,52.546800170,102.264773728
15,A,60,219.24852352170493,191.62370955422938,9,52.000998736,91.405749261
15,A,61,220.6235142615858,191.37371123802993,9,50.830842538,86.042446886
15,A,62,219.62352099600412,190.1237196554649,9,50.718659569,88.919075813
15,A,63,221.87350584415083,189.37372470608267,9,50.686561688,74.302207482
15,A,64,220.74851341968554,188.12373312430148,9,49.392750819,81.085073043
15,A,65,222.3735024773336,189.1237263898832,9,48.847106551,73.694904379
15,A,66,221.4985083690678,186.37374490933755,9,49.851903995,78.186855300
15,A,67,222.74849995163282,186.24874575045396,9,50.030116197,70.641005824
15,A,68,221.4985083690678,185.6237499599553,9,51.742158868,82.918787755
15,A,69,222.62350079353308,187.37373817491925,9,48.747052630,67.293629160
15,A,70,219.74852015410386,187.24873901681954,9,53.822435376,84.559667969
15,A,71,220.24851678728663,186.24874575045396,9,51.175854473,67.270267920
15,A,72,220.9985117366689,187.74873564921845,9,51.425678036,60.255118703
15,A,73,220.74851341968554,186.9987406998362,9,53.538210002,74.804751473
15,A,74,223.37349574291534,187.74873564921845,9,52.723620191,66.846918436
15,A,75,223.99849153419785,185.87374827615474,9,48.800231818,90.748921783
15,A,76,225.24848311597898,185.87374827615474,9,47.610163368,100.030213320
15,A,77,225.1234839578793,186.62374322553703,9,49.664860959,84.472459848
15,A,78,225.1234839578793,188.62372975670038,9,46.491420913,95.906141114
15,A,79,226.37347554044428,186.4987440674373,9,46.507826755,80.925241979
15,A,80,227.87346543842494,186.74874238363674,9,47.137807338,106.105142084
15,A,81,228.24846291350798,186.12374659235422,9,47.588794353,86.926667489
15,A,82,229.3734553371894,187.1237398587198,9,46.412592147,100.692212155
15,A,83,228.37346207160772,186.87374154173648,9,46.987598792,113.607109648
15,A,84,227.1234704890427,187.74873564921845,9,50.327081561,127.015133785
15,A,85,227.99846459730855,188.24873228240122,9,47.975160632,125.803344108
15,A,86,227.99846459730855,188.24873228240122,9,47.975160632,125.803344108
15,A,87,230.12345028657165,187.87373480731816,9,45.848123470,119.596575038
15,A,88,231.3734418691367,189.24872554798293,9,47.029792055,112.739417783
15,A,89,231.3734418691367,189.24872554798293,9,47.029792055,112.739417783
15,A,90,233.24842924220033,191.24871207993021,10,46.720578466,128.904138455
15,A,91,235.9984107235299,191.74870871232912,11,50.780791479,122.691984183
15,A,92,235.74841240654655,192.12370618741215,11,54.353691226,135.713188635
15,A,93,235.74841240654655,194.12369271857557,11,54.611328494,125.732163737
15,A,94,237.9983972546933,195.49868345924034,11,51.524478661,111.801409486
15,A,95,237.87339809659355,194.2486918766753,11,55.637260205,141.750539462
1,D,1,258.9093598579727,285.33330632458933,3,36.571689151,39.369301525
1,D,2,257.77284028853745,286.18569218735706,3,40.036033694,42.064352784
1,D,3,257.48872184067244,287.0380780493409,2,44.191524005,48.990911442
1,D,4,255.7839501167047,287.3222117560084,2,43.815317442,51.044126697
